pupilonrolltableid,NativeId,termlysessiondetailsonrolltableid,termlysessiondetailsonrollorderseqcolumn,sourceid,sessions,attendancereason
8d36a107-121,SCH2,2073501a,30162,4224f59d,,I
8d36a107-121,SCH2,41815c82,30163,4224f59d,128.0,M
8d36a107-121,SCH2,955fbd0e,30161,4224f59d,132.0,N
8d3ed016-4dc,SCH7,cea1f89e,30172,643b3be8,133.0,C
8d3ed016-4dc,SCH7,7bc9a304,30173,643b3be8,127.0,H
8d3ed016-4dc,SCH7,1c63d375,30170,643b3be8,136.0,I
8d3ed016-4dc,SCH7,e16f803e,30174,643b3be8,124.0,M
8d3ed016-4dc,SCH7,4bdaa08a,30169,643b3be8,128.0,R
8d3ed016-4dc,SCH7,16150464,30168,643b3be8,133.0,Y
8d51bc1e-548,SCH4,3f5dc56e,30176,70bfd22f,124.0,I
8d51bc1e-548,SCH4,5cc741a6,30178,70bfd22f,122.0,O
8d51bc1e-548,SCH4,2fc25acb,30177,70bfd22f,132.0,Y
8d51bc1e-548,SCH4,23c20952,30175,70bfd22f,126.0,Z
8d645ce6-903,SCH2,2b1ed688,30182,d3d25d02,126.0,C
8d645ce6-903,SCH2,33aad6a5,30184,d3d25d02,124.0,G
8d645ce6-903,SCH2,0a24ce49,30180,d3d25d02,133.0,M
8d645ce6-903,SCH2,5b8ef23b,30181,d3d25d02,120.0,S
8d645ce6-903,SCH2,b5227f09,30179,d3d25d02,133.0,T
8d664e6a-193,SCH3,ef52fad2,30188,7e59398b,124.0,G
8d664e6a-193,SCH3,54351db3,30187,7e59398b,134.0,H
8d664e6a-193,SCH3,e72afbc9,30189,7e59398b,124.0,I
8d664e6a-193,SCH3,8bb4111d,30186,7e59398b,143.0,O
8d664e6a-193,SCH3,dc29e080,30190,7e59398b,127.0,R
8d664e6a-193,SCH3,93493d77,30185,7e59398b,136.0,S
8d66ad41-e44,SCH5,25ee5c8b,30198,3caa8649,128.0,C
8d66ad41-e44,SCH5,acb2dbbd,30191,3caa8649,130.0,G
8d66ad41-e44,SCH5,a3ea0633,30193,3caa8649,128.0,M
8d66ad41-e44,SCH5,f050e02f,30194,3caa8649,133.0,N
8d66ad41-e44,SCH5,6113bb8c,30192,3caa8649,130.0,O
8d66ad41-e44,SCH5,71c7ad53,30199,3caa8649,133.0,S
8d66ad41-e44,SCH5,43a2a3ad,30200,3caa8649,128.0,T
8d6f8485-520,SCH2,d628edcf,30201,53c6bbf6,124.0,C
8d6f8485-520,SCH2,9e8ef843,30204,53c6bbf6,127.0,H
8d6f8485-520,SCH2,7d5870f0,30202,53c6bbf6,121.0,I
8d6fdd94-b0f,SCH4,77f12ec5,30205,dbc04a4b,127.0,N
8d719d0d-005,SCH3,2b44a36f,30208,7d100bf3,130.0,C
8d719d0d-005,SCH3,f8603c2d,30210,7d100bf3,128.0,E
8d719d0d-005,SCH3,dc01e03d,30207,7d100bf3,130.0,O
8d719d0d-005,SCH3,f3539848,30209,7d100bf3,131.0,S
8d719d0d-005,SCH3,e7c6954b,30206,7d100bf3,128.0,Y
8d7a1755-823,SCH8,b0d64ba7,30211,d69debe7,135.0,I
8d7fe433-0f1,SCH4,97aac4fd,30214,c13c1a59,132.0,E
8d7fe433-0f1,SCH4,22a9d387,30215,c13c1a59,132.0,G
8d7fe433-0f1,SCH4,6e8e5942,30220,c13c1a59,131.0,H
8d7fe433-0f1,SCH4,c97ca1c1,30216,c13c1a59,132.0,N
8d7fe433-0f1,SCH4,57e23c64,30219,c13c1a59,126.0,R
8d7fe433-0f1,SCH4,dd55cd37,30218,c13c1a59,128.0,S
8d7fe433-0f1,SCH4,ef50241f,30212,c13c1a59,137.0,X
8d86e00e-830,SCH8,5428ddad,30224,d5a1d388,125.0,E
8d86e00e-830,SCH8,b9014b07,30222,d5a1d388,126.0,H
8d86e00e-830,SCH8,f99e9b61,30223,d5a1d388,123.0,N
8d86e00e-830,SCH8,a5881991,30221,d5a1d388,140.0,S
8d9725f4-200,SCH5,d97f02c0,30225,acca56b2,124.0,H
8d9725f4-200,SCH5,729080d3,30226,acca56b2,122.0,S
8d994a89-86a,SCH5,e4c69299,30229,d575189f,138.0,E
8d994a89-86a,SCH5,d7a5b400,30228,d575189f,136.0,I
8d994a89-86a,SCH5,38a61aa3,30227,d575189f,140.0,N
8dab4a1d-d3a,SCH3,4ec9b9a5,30230,194fb459,128.0,C
8dab4a1d-d3a,SCH3,6b271bd2,30231,194fb459,133.0,H
8dab4a1d-d3a,SCH3,70838089,30232,194fb459,134.0,M
8dab4a1d-d3a,SCH3,86008b10,30233,194fb459,136.0,S
8dabdff4-e0d,SCH5,28eb033b,30234,6df5c283,130.0,E
8dabdff4-e0d,SCH5,2bbbf354,30235,6df5c283,122.0,H
8dabdff4-e0d,SCH5,6aa0a9e6,30237,6df5c283,134.0,M
8dabdff4-e0d,SCH5,1dc8d6ff,30236,6df5c283,140.0,Z
8dac6bd6-399,SCH1,f4307510,30241,b7a8e85f,135.0,X
8dac6bd6-399,SCH1,812c1e68,30240,b7a8e85f,122.0,Y
8db0a962-c0f,SCH8,85b94144,30251,444af2f5,127.0,E
8db0a962-c0f,SCH8,de3e3041,30244,444af2f5,137.0,H
8db0a962-c0f,SCH8,1b26d98c,30248,444af2f5,134.0,I
8db0a962-c0f,SCH8,71dde710,30246,444af2f5,132.0,N
8db0a962-c0f,SCH8,e0521e1b,30242,444af2f5,128.0,O
8db0a962-c0f,SCH8,cd297614,30249,444af2f5,131.0,R
8db0a962-c0f,SCH8,37ab4f8a,30243,444af2f5,129.0,T
8db0ae09-220,SCH7,8ac65193,30254,50fb0771,139.0,C
8db0ae09-220,SCH7,915fd4dd,30258,50fb0771,135.0,G
8db0ae09-220,SCH7,2d231b82,30252,50fb0771,132.0,I
8db0ae09-220,SCH7,7f20cbe1,30256,50fb0771,130.0,N
8db0ae09-220,SCH7,ef5b2d8a,30255,50fb0771,132.0,U
8dbba28f-fb8,SCH4,18cd228d,30260,d2f46595,127.0,U
8dd3087f-6a8,SCH1,65a7c2f5,30264,5d466f3b,142.0,C
8dd3087f-6a8,SCH1,c5a15213,30261,5d466f3b,,E
8dd3087f-6a8,SCH1,70a9629c,30263,5d466f3b,130.0,I
8dd3087f-6a8,SCH1,430ea366,30266,5d466f3b,130.0,N
8dd3087f-6a8,SCH1,de4de00e,30262,5d466f3b,136.0,S
8dd3087f-6a8,SCH1,edb8498c,30265,5d466f3b,134.0,U
8de3d744-09c,SCH3,18f4709f,30272,7e2c0419,139.0,C
8de3d744-09c,SCH3,42bf0d37,30270,7e2c0419,134.0,I
8de3d744-09c,SCH3,e912fc8d,30271,7e2c0419,115.0,N
8ded65f5-34e,SCH4,6c72c2e1,30273,fb6d696e,132.0,E
8ded65f5-34e,SCH4,feea9ec3,30275,fb6d696e,132.0,G
8ded65f5-34e,SCH4,e7a64dc2,30276,fb6d696e,133.0,N
8ded65f5-34e,SCH4,edd5c210,30274,fb6d696e,131.0,S
8df1938f-d56,SCH4,fec11240,30280,9c80d4ea,124.0,C
8df1938f-d56,SCH4,35bf3353,30281,9c80d4ea,135.0,G
8df1938f-d56,SCH4,00c66706,30278,9c80d4ea,133.0,I
8df1938f-d56,SCH4,44cbf9e7,30277,9c80d4ea,141.0,T
8df1938f-d56,SCH4,d0592775,30279,9c80d4ea,134.0,X
8dfb2b6a-77c,SCH3,8fb3f80b,30283,26ded25d,128.0,C
8dfb2b6a-77c,SCH3,25db0691,30288,26ded25d,126.0,E
8dfb2b6a-77c,SCH3,a4c612f0,30287,26ded25d,127.0,I
8dfb2b6a-77c,SCH3,35759355,30285,26ded25d,136.0,M
8dfb2b6a-77c,SCH3,64884cc9,30286,26ded25d,132.0,O
8dfb2b6a-77c,SCH3,7d6f2a6e,30289,26ded25d,135.0,T
8dfb2b6a-77c,SCH3,c76caa3f,30291,26ded25d,122.0,X
8dfb623e-a2c,SCH4,8754a980,30296,95c3c395,133.0,E
8dfb623e-a2c,SCH4,b95dc32f,30294,95c3c395,126.0,G
8dfb623e-a2c,SCH4,4a1406af,30298,95c3c395,130.0,H
8dfb623e-a2c,SCH4,5a8b5c31,30293,95c3c395,135.0,I
8dfb623e-a2c,SCH4,759bcba3,30295,95c3c395,123.0,N
8dfb623e-a2c,SCH4,011cf90b,30292,95c3c395,136.0,U
8dfb623e-a2c,SCH4,0c1365e2,30297,95c3c395,129.0,X
8dfebe63-f99,SCH7,a9694267,30303,487d7071,144.0,C
8dfebe63-f99,SCH7,b6c2763d,30305,487d7071,126.0,E
8dfebe63-f99,SCH7,90766c5d,30304,487d7071,126.0,G
8dfebe63-f99,SCH7,850b94ed,30301,487d7071,125.0,I
8dfebe63-f99,SCH7,72a71cd1,30307,487d7071,130.0,M
8dfebe63-f99,SCH7,72675d75,30300,487d7071,133.0,R
8dfebe63-f99,SCH7,43a50702,30309,487d7071,130.0,Z
8e009ed0-18d,SCH8,dd5ba14d,30310,963ecbd6,132.0,C
8e009ed0-18d,SCH8,9454fae3,30312,963ecbd6,135.0,G
8e009ed0-18d,SCH8,6f0852a1,30314,963ecbd6,128.0,H
8e009ed0-18d,SCH8,0c1c6d81,30315,963ecbd6,135.0,M
8e009ed0-18d,SCH8,c0391960,30313,963ecbd6,131.0,N
8e009ed0-18d,SCH8,9bb1c16e,30319,963ecbd6,131.0,O
8e009ed0-18d,SCH8,e9380aa5,30316,963ecbd6,124.0,Y
8e009ed0-18d,SCH8,94e8936d,30311,963ecbd6,128.0,Z
8e0af184-d9e,SCH3,18b09290,30322,8066fcb1,137.0,C
8e0af184-d9e,SCH3,cafa136e,30320,8066fcb1,123.0,E
8e0af184-d9e,SCH3,444af902,30321,8066fcb1,121.0,I
8e0af184-d9e,SCH3,baa33b5a,30328,8066fcb1,128.0,M
8e0af184-d9e,SCH3,388d1083,30327,8066fcb1,125.0,N
8e0af184-d9e,SCH3,5a7e6a8d,30324,8066fcb1,127.0,O
8e0af184-d9e,SCH3,4dad331b,30325,8066fcb1,130.0,U
8e11faaa-e09,SCH5,c250bbb8,30335,699be073,128.0,C
8e11faaa-e09,SCH5,853029e3,30330,699be073,133.0,E
8e11faaa-e09,SCH5,07b1cf25,30334,699be073,124.0,H
8e11faaa-e09,SCH5,87168480,30333,699be073,133.0,I
8e11faaa-e09,SCH5,d65b8ff8,30331,699be073,131.0,M
8e1faad0-15d,SCH7,4d9469c8,30339,d080cc84,128.0,C
8e1faad0-15d,SCH7,c41caf29,30342,d080cc84,128.0,E
8e1faad0-15d,SCH7,3f626bbc,30345,d080cc84,132.0,G
8e1faad0-15d,SCH7,69d0bedd,30343,d080cc84,130.0,M
8e1faad0-15d,SCH7,cfdd8edf,30344,d080cc84,123.0,N
8e1faad0-15d,SCH7,055f5407,30340,d080cc84,128.0,R
8e1faad0-15d,SCH7,d051342c,30341,d080cc84,130.0,S
8e1faad0-15d,SCH7,1c1c700d,30338,d080cc84,124.0,U
8e1faad0-15d,SCH7,b201e42c,30346,d080cc84,129.0,X
8e40b002-98e,SCH4,b98b9ebd,30347,776dfc9e,124.0,N
8e47e990-571,SCH8,85c90350,30348,efa7220b,128.0,E
8e47e990-571,SCH8,7b9360ca,30353,efa7220b,122.0,G
8e47e990-571,SCH8,50744813,30349,efa7220b,127.0,H
8e47e990-571,SCH8,9ffed3e5,30350,efa7220b,127.0,I
8e47e990-571,SCH8,14e9bb3a,30354,efa7220b,126.0,S
8e47e990-571,SCH8,6159e163,30352,efa7220b,125.0,U
8e47e990-571,SCH8,658eb0b5,30357,efa7220b,135.0,Z
8e4920d3-9d9,SCH1,bea8433b,30360,2e6986c4,138.0,G
8e4920d3-9d9,SCH1,b4930215,30359,2e6986c4,120.0,H
8e4920d3-9d9,SCH1,8c641ad2,30362,2e6986c4,127.0,R
8e4920d3-9d9,SCH1,165e9927,30358,2e6986c4,130.0,S
8e4dbe18-4b9,SCH7,37e39363,30364,c49a2ab4,131.0,M
8e4dbe18-4b9,SCH7,1c7222bc,30363,c49a2ab4,124.0,N
8e528efe-d07,SCH2,08cb7404,30373,016d0245,129.0,E
8e528efe-d07,SCH2,e6860043,30374,016d0245,121.0,H
8e528efe-d07,SCH2,1fcd62f7,30365,016d0245,133.0,M
8e528efe-d07,SCH2,23649ae3,30370,016d0245,134.0,N
8e528efe-d07,SCH2,5bca3802,30366,016d0245,128.0,R
8e528efe-d07,SCH2,2179d9cf,30369,016d0245,124.0,S
8e528efe-d07,SCH2,23daf44b,30368,016d0245,135.0,U
8e56c203-8c9,SCH5,92a58096,30377,f9ccf68a,137.0,C
8e56c203-8c9,SCH5,cb7619eb,30375,f9ccf68a,140.0,G
8e56c203-8c9,SCH5,386c431f,30376,f9ccf68a,128.0,N
8e610ad4-df7,SCH8,af838883,30380,44e119ab,136.0,C
8e610ad4-df7,SCH8,bd019af3,30381,44e119ab,131.0,H
8e631909-bd4,SCH8,15586eac,30384,4dfd06b6,136.0,C
8e631909-bd4,SCH8,b42d3031,30383,4dfd06b6,138.0,E
8e668590-dec,SCH4,d0611e8e,30385,c279b3fe,130.0,C
8e668590-dec,SCH4,a9deccc4,30386,c279b3fe,133.0,E
8e668590-dec,SCH4,e37cbbbe,30387,c279b3fe,128.0,M
8e668590-dec,SCH4,22a14a54,30389,c279b3fe,129.0,U
8e668590-dec,SCH4,87e41774,30388,c279b3fe,,Z
8e68e48f-758,SCH1,97abeb81,30392,e53c9d2a,130.0,G
8e68e48f-758,SCH1,0212beb9,30393,e53c9d2a,133.0,H
8e68e48f-758,SCH1,2e541e91,30391,e53c9d2a,,N
8e68e48f-758,SCH1,3d601e59,30390,e53c9d2a,133.0,Y
8e6915c8-ae8,SCH4,2c9530eb,30395,70b42270,126.0,C
8e6915c8-ae8,SCH4,4c0da182,30400,70b42270,126.0,E
8e6915c8-ae8,SCH4,f568827d,30396,70b42270,125.0,H
8e6915c8-ae8,SCH4,c94b6383,30397,70b42270,132.0,I
8e6915c8-ae8,SCH4,fbd973e4,30394,70b42270,129.0,M
8e6915c8-ae8,SCH4,a075a9d5,30402,70b42270,130.0,N
8e6fd72a-456,SCH4,45417e45,30409,23c2978d,122.0,#
8e6fd72a-456,SCH4,b1fa25eb,30405,23c2978d,124.0,C
8e6fd72a-456,SCH4,56cda773,30403,23c2978d,133.0,G
8e6fd72a-456,SCH4,54d85f04,30404,23c2978d,120.0,H
8e6fd72a-456,SCH4,670d682d,30408,23c2978d,131.0,O
8e740671-102,SCH7,805a64bd,30412,9cb20e72,135.0,C
8e740671-102,SCH7,a6123362,30417,9cb20e72,132.0,E
8e740671-102,SCH7,91cf727f,30410,9cb20e72,126.0,G
8e740671-102,SCH7,44819f31,30411,9cb20e72,125.0,H
8e740671-102,SCH7,3d59a73a,30414,9cb20e72,134.0,I
8e740671-102,SCH7,fa628c1a,30416,9cb20e72,130.0,Z
8e7b3a84-623,SCH6,223f5bf4,30418,9ad9740d,123.0,G
8e7ea9e7-0c4,SCH7,2be590e9,30420,f28d331d,129.0,C
8e7ea9e7-0c4,SCH7,63dca8b5,30419,f28d331d,,N
8e8d3d90-dad,SCH3,1e90bafb,30422,a6979421,125.0,C
8e8d3d90-dad,SCH3,a49cebf2,30424,a6979421,128.0,O
8e8d3d90-dad,SCH3,16783ff9,30423,a6979421,127.0,R
8e8d3d90-dad,SCH3,3ab51220,30421,a6979421,126.0,Y
8ea88b6f-5d6,SCH4,be456d6a,30426,60c75ae7,133.0,E
8ea88b6f-5d6,SCH4,c8a14f55,30427,60c75ae7,126.0,I
8ea88b6f-5d6,SCH4,269def8a,30425,60c75ae7,133.0,M
8ea88b6f-5d6,SCH4,1f10dec8,30429,60c75ae7,129.0,S
8eb70ccf-0f2,SCH5,65883861,30432,42674e62,133.0,C
8eb70ccf-0f2,SCH5,0bb7f55a,30433,42674e62,124.0,M
8ebd4ddd-4c2,SCH6,d31c03be,30438,201bc891,132.0,G
8ebd4ddd-4c2,SCH6,2d523f3f,30434,201bc891,135.0,H
8ebd4ddd-4c2,SCH6,0286a15a,30436,201bc891,132.0,M
8ebd4ddd-4c2,SCH6,cd5460ee,30435,201bc891,120.0,N
8ebd4ddd-4c2,SCH6,cfea25b7,30440,201bc891,122.0,S
8ebd4ddd-4c2,SCH6,574f00c1,30441,201bc891,139.0,T
8ec0c16f-b4e,SCH1,5b29065b,30442,fe252419,140.0,G
8ec0c16f-b4e,SCH1,ccd87ed0,30443,fe252419,128.0,T
8ec0c16f-b4e,SCH1,b2ae2ec4,30444,fe252419,122.0,Z
8ec13659-5e4,SCH8,348b6355,30445,278deb0a,128.0,N
8ecc79dd-e9a,SCH3,fd29315e,30447,af051ba3,129.0,C
8ecc79dd-e9a,SCH3,3669f57e,30451,af051ba3,129.0,E
8ecc79dd-e9a,SCH3,28a00df7,30450,af051ba3,129.0,H
8ecc79dd-e9a,SCH3,990b93ff,30446,af051ba3,139.0,I
8ecc79dd-e9a,SCH3,aeeedc95,30448,af051ba3,145.0,M
8ecc79dd-e9a,SCH3,985869cf,30449,af051ba3,128.0,N
8edc45df-00a,SCH2,df6e61cd,30453,d5c8a001,137.0,H
8eea784a-19d,SCH2,1244f16d,30455,d1fd2ff3,124.0,E
8eea784a-19d,SCH2,8c82ee61,30454,d1fd2ff3,126.0,G
8eea784a-19d,SCH2,7c786073,30457,d1fd2ff3,131.0,H
8eea784a-19d,SCH2,ab120763,30459,d1fd2ff3,133.0,I
8eea784a-19d,SCH2,8a239376,30458,d1fd2ff3,126.0,M
8eea784a-19d,SCH2,e520cc9c,30461,d1fd2ff3,137.0,N
8eea784a-19d,SCH2,d2866f45,30460,d1fd2ff3,130.0,O
8eea784a-19d,SCH2,ff1d241e,30456,d1fd2ff3,130.0,R
8ef00ed6-e8c,SCH4,2a9b7fbc,30466,3755ef32,134.0,C
8ef00ed6-e8c,SCH4,12676f26,30463,3755ef32,131.0,G
8ef00ed6-e8c,SCH4,889c4460,30464,3755ef32,123.0,H
8ef00ed6-e8c,SCH4,74c5078e,30462,3755ef32,130.0,N
8eff7356-d72,SCH7,2ad97816,30467,5cf64dae,135.0,C
8eff7356-d72,SCH7,e67e0f39,30474,5cf64dae,128.0,E
8eff7356-d72,SCH7,96db3087,30472,5cf64dae,136.0,H
8eff7356-d72,SCH7,bffb8b14,30468,5cf64dae,126.0,M
8eff7356-d72,SCH7,723baf19,30469,5cf64dae,127.0,O
8eff7356-d72,SCH7,c8e878ac,30470,5cf64dae,122.0,Z
8f077942-291,SCH2,64a9b375,30476,eae402e2,137.0,E
8f077942-291,SCH2,edf86156,30479,eae402e2,132.0,H
8f077942-291,SCH2,816fdecf,30477,eae402e2,125.0,M
8f077942-291,SCH2,88a6431d,30475,eae402e2,130.0,O
8f077942-291,SCH2,325b20f6,30482,eae402e2,131.0,R
8f077942-291,SCH2,f0c9a9ba,30481,eae402e2,130.0,Y
8f0d56aa-67d,SCH5,3b6b5133,30485,3576d2d3,129.0,I
8f0d56aa-67d,SCH5,8826f74e,30483,3576d2d3,124.0,N
8f0d56aa-67d,SCH5,b0d5b8f5,30486,3576d2d3,131.0,R
8f0d56aa-67d,SCH5,85f138c2,30484,3576d2d3,127.0,T
8f131b9e-302,SCH1,d01161d0,30487,70fb94b9,123.0,C
8f131b9e-302,SCH1,72c4457f,30491,70fb94b9,137.0,G
8f131b9e-302,SCH1,f490a4cb,30489,70fb94b9,126.0,H
8f131b9e-302,SCH1,8907a1bd,30494,70fb94b9,125.0,I
8f131b9e-302,SCH1,e76bdbc1,30490,70fb94b9,130.0,M
8f131b9e-302,SCH1,93205121,30488,70fb94b9,125.0,N
8f131b9e-302,SCH1,4fc12c4a,30492,70fb94b9,129.0,S
8f167c96-a4d,SCH5,483c7098,30496,f0ef4dcc,133.0,H
8f167c96-a4d,SCH5,fb530d43,30497,f0ef4dcc,129.0,M
8f188f47-15d,SCH4,a9b7cc06,30498,beb3706a,142.0,E
8f188f47-15d,SCH4,69d1e0b6,30499,beb3706a,124.0,I
8f188f47-15d,SCH4,07f7dcb9,30500,beb3706a,135.0,Y
8f1924fc-2f6,SCH5,5e5806a3,30502,b5a386ee,131.0,C
8f1924fc-2f6,SCH5,9abfe1d0,30501,b5a386ee,,E
8f1924fc-2f6,SCH5,ce310495,30504,b5a386ee,121.0,G
8f1924fc-2f6,SCH5,6b63a566,30508,b5a386ee,123.0,I
8f1924fc-2f6,SCH5,1f17e424,30506,b5a386ee,129.0,M
8f1924fc-2f6,SCH5,707b2079,30505,b5a386ee,131.0,N
8f1924fc-2f6,SCH5,656bfde5,30503,b5a386ee,132.0,T
8f256be6-726,SCH6,7906521d,30509,ced8bed5,127.0,M
8f383676-a6b,SCH4,6fac6924,30512,f807c9ea,138.0,C
8f383676-a6b,SCH4,c598493c,30516,f807c9ea,124.0,E
8f383676-a6b,SCH4,9f1de084,30513,f807c9ea,129.0,G
8f383676-a6b,SCH4,46ffc05e,30515,f807c9ea,127.0,H
8f383676-a6b,SCH4,1e6caf6f,30510,f807c9ea,133.0,M
8f383676-a6b,SCH4,c69b0118,30511,f807c9ea,132.0,O
8f44b81f-830,SCH8,d41076bd,30517,c2c44581,132.0,C
8f44b81f-830,SCH8,ad9a8fd0,30518,c2c44581,130.0,E
8f44b81f-830,SCH8,0c13a75e,30522,c2c44581,124.0,G
8f44b81f-830,SCH8,0ef7ca9d,30520,c2c44581,127.0,O
8f44b81f-830,SCH8,5f54db4a,30521,c2c44581,129.0,Y
8f471f1f-108,SCH2,5a4dd17a,30525,004989e7,122.0,G
8f471f1f-108,SCH2,703dbfe3,30524,004989e7,136.0,I
8f473ba8-307,SCH7,6e53aba9,30527,8de28a6a,121.0,H
8f473ba8-307,SCH7,da6ff745,30526,8de28a6a,130.0,O
8f53d646-0ef,SCH5,45435e10,30535,59fc9975,133.0,#
8f53d646-0ef,SCH5,763e6a90,30533,59fc9975,129.0,C
8f53d646-0ef,SCH5,c4831fab,30536,59fc9975,131.0,E
8f53d646-0ef,SCH5,3e9c1940,30529,59fc9975,133.0,H
8f53d646-0ef,SCH5,9ba895dc,30531,59fc9975,126.0,I
8f53d646-0ef,SCH5,b113c14f,30532,59fc9975,140.0,N
8f53d646-0ef,SCH5,6d1d3d6d,30534,59fc9975,132.0,X
8f5cbd8d-df1,SCH2,5703c407,30541,07d070da,125.0,C
8f5cbd8d-df1,SCH2,048429d9,30537,07d070da,144.0,I
8f5cbd8d-df1,SCH2,b63782c9,30538,07d070da,127.0,N
8f5f9526-aa2,SCH4,83f817f9,30543,82e03776,129.0,G
8f5f9526-aa2,SCH4,cf838704,30545,82e03776,127.0,I
8f5f9526-aa2,SCH4,34bc6137,30544,82e03776,136.0,M
8f5f9526-aa2,SCH4,f382c738,30546,82e03776,129.0,R
8f5f9526-aa2,SCH4,96a87349,30542,82e03776,136.0,T
8f659dbf-69a,SCH6,91758f29,30547,4da70a4f,135.0,H
8f65d2c2-c28,SCH2,9a7436a8,30552,70ed0522,138.0,C
8f65d2c2-c28,SCH2,81434649,30553,70ed0522,128.0,G
8f65d2c2-c28,SCH2,69b41d04,30549,70ed0522,121.0,M
8f65d2c2-c28,SCH2,723f14cf,30550,70ed0522,131.0,N
8f65d2c2-c28,SCH2,b7b35ac1,30548,70ed0522,133.0,O
8f8a317c-efb,SCH5,3a05806a,30554,2256f8f2,141.0,C
8f8a317c-efb,SCH5,13b91fe9,30557,2256f8f2,131.0,E
8f8a317c-efb,SCH5,b96fd937,30556,2256f8f2,131.0,G
8f8a317c-efb,SCH5,80a14fd8,30559,2256f8f2,133.0,R
8f8a317c-efb,SCH5,1356573d,30560,2256f8f2,133.0,S
8f8af0de-f96,SCH7,f47f6a8f,30563,d46e59b8,139.0,E
8f8af0de-f96,SCH7,efbd90ee,30561,d46e59b8,133.0,H
8f9206b8-caf,SCH3,0dcd39bf,30566,99f687e1,134.0,C
8f9206b8-caf,SCH3,116f9718,30564,99f687e1,129.0,E
8f9206b8-caf,SCH3,27507283,30565,99f687e1,127.0,G
8f9206b8-caf,SCH3,fc42ed6c,30567,99f687e1,132.0,I
8f92665c-a7a,SCH2,7fe57c34,30568,46c79bd8,133.0,R
8f982c1a-a8e,SCH3,6658f101,30569,e8b7fd07,126.0,C
8f982c1a-a8e,SCH3,78c7c582,30571,e8b7fd07,128.0,E
8f982c1a-a8e,SCH3,2b44b493,30576,e8b7fd07,131.0,G
8f982c1a-a8e,SCH3,37ed4ecb,30570,e8b7fd07,125.0,N
8f982c1a-a8e,SCH3,4743b4fa,30574,e8b7fd07,143.0,S
8f9850e5-264,SCH3,73ea6b3c,30581,6ba95f46,128.0,C
8f9850e5-264,SCH3,0e4f346c,30577,6ba95f46,138.0,E
8f9850e5-264,SCH3,c53192a2,30580,6ba95f46,131.0,H
8f9850e5-264,SCH3,7ba9659a,30578,6ba95f46,133.0,I
8f9850e5-264,SCH3,707fccd4,30579,6ba95f46,120.0,N
8fa28e7f-4f7,SCH2,b6bc94d7,30583,56f8d34b,131.0,E
8fa28e7f-4f7,SCH2,f1f20ae2,30584,56f8d34b,136.0,I
8fa28e7f-4f7,SCH2,b308773b,30582,56f8d34b,125.0,T
8fb9b87d-0ef,SCH2,5e742bde,30585,ad50c001,134.0,#
8fb9b87d-0ef,SCH2,b2fbc7d2,30588,ad50c001,133.0,C
8fb9b87d-0ef,SCH2,130a4909,30590,ad50c001,131.0,E
8fb9b87d-0ef,SCH2,96876cf2,30586,ad50c001,129.0,I
8fb9b87d-0ef,SCH2,16cff3d8,30587,ad50c001,132.0,M
8fb9b87d-0ef,SCH2,8b336bc4,30589,ad50c001,133.0,Y
8fbd4c03-4f1,SCH7,f5c02251,30598,9fee6492,131.0,C
8fbd4c03-4f1,SCH7,02963b5b,30594,9fee6492,132.0,E
8fbd4c03-4f1,SCH7,c020480d,30597,9fee6492,125.0,G
8fbd4c03-4f1,SCH7,39efcaa2,30595,9fee6492,140.0,H
8fbd4c03-4f1,SCH7,40987a9b,30600,9fee6492,122.0,I
8fbd4c03-4f1,SCH7,56ddd704,30602,9fee6492,133.0,M
8fbd4c03-4f1,SCH7,9bd423ab,30593,9fee6492,131.0,N
8fbe72cb-be5,SCH6,55430b43,30603,d3be46ab,126.0,E
8fbe72cb-be5,SCH6,aa753bd6,30607,d3be46ab,119.0,G
8fbe72cb-be5,SCH6,b207ef38,30604,d3be46ab,130.0,H
8fbe72cb-be5,SCH6,028ad1f7,30606,d3be46ab,125.0,O
8fbe72cb-be5,SCH6,a7ed0a64,30605,d3be46ab,138.0,R
8fbe72cb-be5,SCH6,9a5d4ba3,30608,d3be46ab,134.0,Z
8fbece8e-11e,SCH5,2d3798d2,30612,5d12c78a,135.0,E
8fbece8e-11e,SCH5,9b0ed16c,30611,5d12c78a,125.0,H
8fbece8e-11e,SCH5,0af5bb0f,30610,5d12c78a,136.0,M
8fc2e8b0-880,SCH3,6ce454b0,30615,3b0e4dc0,132.0,E
8fc2e8b0-880,SCH3,49774c3b,30616,3b0e4dc0,128.0,G
8fc2e8b0-880,SCH3,b7a93f26,30617,3b0e4dc0,131.0,H
8fc2e8b0-880,SCH3,a52669a3,30614,3b0e4dc0,139.0,N
8fc2e8b0-880,SCH3,b90aab63,30613,3b0e4dc0,125.0,O
8fcef3dc-c74,SCH8,95a0b9b4,30621,7b3b2430,129.0,C
8fcef3dc-c74,SCH8,6eebedb6,30619,7b3b2430,132.0,G
8fcef3dc-c74,SCH8,ce7cf6a5,30618,7b3b2430,120.0,N
8fcef3dc-c74,SCH8,aa036a5c,30620,7b3b2430,122.0,R
8fcf4ad9-41b,SCH4,02bd34f8,30622,e84ddc55,,C
8fcf4ad9-41b,SCH4,739481ae,30623,e84ddc55,126.0,G
8fcf4ad9-41b,SCH4,3b989f01,30625,e84ddc55,123.0,N
8fcf4ad9-41b,SCH4,1e1d9eb7,30624,e84ddc55,129.0,R
