pupilnolongeronrolltableid,NativeId,termlysessiondetailsoffrolltableid,termlysessiondetailsoffrollorderseqcolumn,sourceid,sessions,attendancereason
8dfb2b6a-77c,SCH1,02c74542,973,4615720f,124.0,H
8dfb2b6a-77c,SCH1,2d604919,970,4615720f,135.0,I
8dfb2b6a-77c,SCH1,e42d8de2,971,4615720f,128.0,M
8e68e48f-758,SCH5,5d8199fd,976,5abf28d2,138.0,E
8e68e48f-758,SCH5,29935672,975,5abf28d2,129.0,I
8e68e48f-758,SCH5,e9ed068c,977,5abf28d2,133.0,N
8e68e48f-758,SCH5,d5639af5,981,5abf28d2,134.0,O
8e68e48f-758,SCH5,b1dbe333,974,5abf28d2,123.0,R
90502a6b-881,SCH6,b4cb5e43,982,be1aca1a,138.0,I
90502a6b-881,SCH6,831cc709,983,be1aca1a,125.0,M
910c08b1-2d5,SCH7,ff38cc60,984,339ebb22,130.0,#
910c08b1-2d5,SCH7,911110ca,985,339ebb22,132.0,H
910c08b1-2d5,SCH7,a23f8e53,988,339ebb22,140.0,I
910c08b1-2d5,SCH7,cfc057b5,987,339ebb22,123.0,O
910c08b1-2d5,SCH7,00068f21,986,339ebb22,132.0,Z
91c064c2-240,SCH7,407985c1,990,61712dbf,115.0,H
91c064c2-240,SCH7,362449d4,989,61712dbf,126.0,I
91c064c2-240,SCH7,1974384e,991,61712dbf,124.0,N
91f0eed3-38a,SCH8,1523d325,992,8f72eeab,125.0,Z
91f19092-eea,SCH3,08cafdf0,994,aa6f2ae3,128.0,M
91f19092-eea,SCH3,27080c8c,993,aa6f2ae3,131.0,Y
923cebd2-7e0,SCH2,668c0303,996,0d99df07,130.0,C
923cebd2-7e0,SCH2,8fcd180d,997,0d99df07,130.0,H
923cebd2-7e0,SCH2,c4c66a7a,1000,0d99df07,133.0,I
923cebd2-7e0,SCH2,8e6d900e,995,0d99df07,141.0,M
923cebd2-7e0,SCH2,aa693bc2,1003,0d99df07,126.0,N
923cebd2-7e0,SCH2,5aae78ac,1004,0d99df07,130.0,U
923cebd2-7e0,SCH2,37b5044f,1002,0d99df07,132.0,X
925f9ced-958,SCH6,1cd86f28,1007,110fdc4f,130.0,C
925f9ced-958,SCH6,fceb4603,1012,110fdc4f,127.0,E
925f9ced-958,SCH6,49f2417f,1006,110fdc4f,136.0,G
925f9ced-958,SCH6,06a819f5,1011,110fdc4f,129.0,H
925f9ced-958,SCH6,5df15dd2,1009,110fdc4f,129.0,I
925f9ced-958,SCH6,41f501d3,1010,110fdc4f,121.0,N
925f9ced-958,SCH6,f4a44ddf,1005,110fdc4f,129.0,Y
9432b74b-390,SCH6,52e8a38f,1014,493bb564,134.0,#
9432b74b-390,SCH6,8988ba30,1015,493bb564,132.0,E
9432b74b-390,SCH6,4b87e0d6,1013,493bb564,128.0,G
95082eff-a6f,SCH4,8e2b948b,1016,3a29ed22,128.0,E
95082eff-a6f,SCH4,bd5c21e3,1017,3a29ed22,129.0,G
95082eff-a6f,SCH4,a9872465,1022,3a29ed22,134.0,I
95082eff-a6f,SCH4,9ec81381,1019,3a29ed22,130.0,M
95082eff-a6f,SCH4,7f4fb9db,1020,3a29ed22,125.0,S
95082eff-a6f,SCH4,44870313,1021,3a29ed22,120.0,Z
963f3c56-50b,SCH4,9971982a,1025,d03e9292,134.0,H
963f3c56-50b,SCH4,ad077dd8,1024,d03e9292,124.0,I
963f3c56-50b,SCH4,294191a5,1026,d03e9292,135.0,M
963f3c56-50b,SCH4,1b0e7215,1027,d03e9292,125.0,Y
96e52299-58d,SCH5,929e5a7a,1030,d04f70f1,125.0,E
96e52299-58d,SCH5,e6e4b370,1028,d04f70f1,123.0,I
96e52299-58d,SCH5,1fb5255d,1032,d04f70f1,129.0,N
96e52299-58d,SCH5,d5afe250,1029,d04f70f1,133.0,S
97a7fa44-546,SCH4,9a67dfff,1033,19ad6877,134.0,C
97a7fa44-546,SCH4,09e764e6,1042,19ad6877,128.0,E
97a7fa44-546,SCH4,c3e24228,1038,19ad6877,128.0,G
97a7fa44-546,SCH4,a89d2499,1041,19ad6877,127.0,I
97a7fa44-546,SCH4,01e4526a,1034,19ad6877,134.0,M
97a7fa44-546,SCH4,7962d117,1035,19ad6877,133.0,N
97a7fa44-546,SCH4,5371119d,1037,19ad6877,137.0,X
97a83368-0fa,SCH1,364d141f,1048,8f1322c9,128.0,E
97a83368-0fa,SCH1,e5934ef8,1043,8f1322c9,129.0,G
97a83368-0fa,SCH1,10de9259,1044,8f1322c9,118.0,M
97a83368-0fa,SCH1,cba82af9,1045,8f1322c9,133.0,S
97a83368-0fa,SCH1,0bc5bb6e,1046,8f1322c9,119.0,X
9cc325c2-a73,SCH6,7eddfe03,1051,b2f2a755,131.0,M
9cc325c2-a73,SCH6,0f83016f,1053,b2f2a755,130.0,N
9cc325c2-a73,SCH6,7c5ed6fd,1052,b2f2a755,116.0,R
9d282582-47e,SCH8,2d2aff30,1057,6451bf32,135.0,E
9d282582-47e,SCH8,b2b56d61,1055,6451bf32,136.0,G
9d282582-47e,SCH8,2ce265ad,1061,6451bf32,134.0,I
9d282582-47e,SCH8,384065fb,1062,6451bf32,134.0,M
9d282582-47e,SCH8,3ee0633d,1054,6451bf32,133.0,N
9d282582-47e,SCH8,5d810360,1060,6451bf32,136.0,O
9d282582-47e,SCH8,fd758d0c,1056,6451bf32,129.0,S
9d282582-47e,SCH8,684f2bac,1059,6451bf32,124.0,T
9e1c714a-247,SCH7,0245c95d,1068,90a9d97e,121.0,C
9e1c714a-247,SCH7,9e75a35d,1073,90a9d97e,137.0,E
9e1c714a-247,SCH7,95441043,1071,90a9d97e,122.0,G
9e1c714a-247,SCH7,f0ceb8f1,1070,90a9d97e,129.0,H
9e1c714a-247,SCH7,7e9f221e,1064,90a9d97e,125.0,I
9e1c714a-247,SCH7,524a4371,1067,90a9d97e,133.0,M
9e1c714a-247,SCH7,135927b7,1066,90a9d97e,131.0,N
9e1c714a-247,SCH7,32f3cd88,1065,90a9d97e,126.0,R
9e1c714a-247,SCH7,14897cad,1069,90a9d97e,125.0,U
9e2fb9c7-6d5,SCH8,5bc94eb4,1074,f8da3dc3,131.0,C
9e2fb9c7-6d5,SCH8,d0c3abbb,1079,f8da3dc3,129.0,E
9e2fb9c7-6d5,SCH8,25399f63,1076,f8da3dc3,133.0,H
9e2fb9c7-6d5,SCH8,e9140117,1077,f8da3dc3,126.0,I
9e2fb9c7-6d5,SCH8,89ca1b09,1081,f8da3dc3,130.0,N
a0b2d3a1-e20,SCH4,58fe8ccd,1082,18116dc5,123.0,G
a0b2d3a1-e20,SCH4,9227e96b,1083,18116dc5,127.0,T
a0e5cbf7-a8f,SCH6,367fe54a,1086,8f97f52f,133.0,C
a0e5cbf7-a8f,SCH6,f0a3e9b8,1090,8f97f52f,119.0,H
a0e5cbf7-a8f,SCH6,07f6c88a,1087,8f97f52f,129.0,I
a0e5cbf7-a8f,SCH6,eaad9ab1,1088,8f97f52f,126.0,M
a0e5cbf7-a8f,SCH6,a6393920,1084,8f97f52f,133.0,T
a0e5cbf7-a8f,SCH6,29f2513c,1085,8f97f52f,129.0,X
a43b8bd6-2b1,SCH6,1b5d60b7,1100,8f791b0c,124.0,C
a43b8bd6-2b1,SCH6,6fe63971,1097,8f791b0c,129.0,G
a43b8bd6-2b1,SCH6,f5b77287,1094,8f791b0c,128.0,H
a43b8bd6-2b1,SCH6,a63fee94,1101,8f791b0c,135.0,I
a43b8bd6-2b1,SCH6,aa574e80,1095,8f791b0c,130.0,M
a43b8bd6-2b1,SCH6,3ae97c9a,1098,8f791b0c,138.0,N
a43b8bd6-2b1,SCH6,8562686d,1096,8f791b0c,136.0,O
a480608f-407,SCH5,57603010,1106,f3c93fed,128.0,E
a480608f-407,SCH5,f7b84912,1105,f3c93fed,127.0,I
a480608f-407,SCH5,bde1c39f,1104,f3c93fed,131.0,M
a6203b1e-dd3,SCH4,1375a315,1113,579ae8e7,141.0,C
a6203b1e-dd3,SCH4,d60962c8,1108,579ae8e7,123.0,M
a6203b1e-dd3,SCH4,dd4cadc2,1111,579ae8e7,148.0,O
a6203b1e-dd3,SCH4,39f3e6a8,1110,579ae8e7,129.0,R
a6203b1e-dd3,SCH4,8cb23166,1109,579ae8e7,136.0,T
a651fbc0-6e2,SCH1,ed110f88,1115,edfc0c1d,126.0,C
a651fbc0-6e2,SCH1,62fd51d4,1116,edfc0c1d,139.0,E
a651fbc0-6e2,SCH1,77003829,1114,edfc0c1d,135.0,I
a651fbc0-6e2,SCH1,ae723e77,1117,edfc0c1d,130.0,Y
a67cb344-f20,SCH6,a4b30f6a,1127,7e13d6cb,,#
a67cb344-f20,SCH6,00e9385e,1122,7e13d6cb,140.0,E
a67cb344-f20,SCH6,609ec30d,1126,7e13d6cb,141.0,H
a67cb344-f20,SCH6,45cf42f0,1123,7e13d6cb,141.0,I
a67cb344-f20,SCH6,c81391a3,1120,7e13d6cb,132.0,S
a67cb344-f20,SCH6,c4e6b981,1121,7e13d6cb,132.0,Z
a6930be5-b58,SCH5,5b7e9f7f,1130,b8785147,131.0,C
a6c6f0ac-099,SCH1,09c71217,1133,c83aef85,128.0,G
a6c6f0ac-099,SCH1,1c22eafd,1134,c83aef85,129.0,H
a6c6f0ac-099,SCH1,6b759e90,1131,c83aef85,126.0,I
a6c6f0ac-099,SCH1,a75d1caa,1135,c83aef85,123.0,S
a8e87f2b-0d1,SCH3,d2d91f9a,1141,c9197df7,124.0,E
a8e87f2b-0d1,SCH3,dd39d650,1143,c9197df7,127.0,H
a8e87f2b-0d1,SCH3,629c137a,1140,c9197df7,131.0,I
a8e87f2b-0d1,SCH3,baa34b83,1138,c9197df7,131.0,N
a8e87f2b-0d1,SCH3,7927504f,1137,c9197df7,133.0,R
a8e87f2b-0d1,SCH3,00bc7ca0,1136,c9197df7,129.0,S
a9e24eb6-082,SCH2,b86bb672,1144,2577ff25,133.0,C
a9e24eb6-082,SCH2,d24c916b,1146,2577ff25,140.0,H
aa1253b2-a8f,SCH8,e6864351,1147,572b6a46,132.0,C
aa1253b2-a8f,SCH8,ccf878c7,1148,572b6a46,123.0,E
ad90af0f-2d8,SCH2,a0ebccd1,1153,ead9c068,127.0,C
ad90af0f-2d8,SCH2,c8928e88,1152,ead9c068,143.0,E
ad90af0f-2d8,SCH2,1b9f8e37,1158,ead9c068,133.0,G
ad90af0f-2d8,SCH2,d88c82f0,1159,ead9c068,129.0,I
ad90af0f-2d8,SCH2,1f212a5f,1157,ead9c068,127.0,R
ad90af0f-2d8,SCH2,0def1518,1151,ead9c068,132.0,X
ad90af0f-2d8,SCH2,5e3f6583,1154,ead9c068,135.0,Z
ae38e996-6ee,SCH8,2dd060f3,1160,be58877c,132.0,I
ae38e996-6ee,SCH8,c71a2f45,1162,be58877c,136.0,M
ae38e996-6ee,SCH8,7b72ef4b,1164,be58877c,134.0,Z
ae42fc9d-a71,SCH2,000f64ee,1165,64e586fb,128.0,C
ae42fc9d-a71,SCH2,4c176ca1,1167,64e586fb,125.0,E
ae42fc9d-a71,SCH2,788c8bc6,1168,64e586fb,130.0,G
ae42fc9d-a71,SCH2,32618cbb,1166,64e586fb,132.0,O
ae5378bb-59c,SCH1,8ad4bf3e,1169,6ac04369,124.0,C
ae5378bb-59c,SCH1,54167701,1177,6ac04369,132.0,E
ae5378bb-59c,SCH1,fe897563,1176,6ac04369,133.0,G
ae5378bb-59c,SCH1,b20cd217,1173,6ac04369,130.0,I
ae5378bb-59c,SCH1,7b062d75,1171,6ac04369,132.0,N
ae5378bb-59c,SCH1,b3643486,1174,6ac04369,132.0,O
ae5378bb-59c,SCH1,acf78f5b,1170,6ac04369,132.0,R
ae5378bb-59c,SCH1,3d2a40d4,1172,6ac04369,124.0,U
aed87bfe-a39,SCH4,a22c2fbf,1181,e6959f4c,133.0,C
aed87bfe-a39,SCH4,47134f7e,1180,e6959f4c,129.0,E
aed87bfe-a39,SCH4,369c4cd7,1178,e6959f4c,123.0,H
aed87bfe-a39,SCH4,81dec84f,1184,e6959f4c,131.0,I
aed87bfe-a39,SCH4,13a1687a,1179,e6959f4c,135.0,M
aed87bfe-a39,SCH4,1decc06e,1182,e6959f4c,126.0,X
aef65c9d-868,SCH6,05b3ce39,1187,8d5b07a3,141.0,E
aef65c9d-868,SCH6,52641c9b,1186,8d5b07a3,129.0,H
af5a46c5-351,SCH7,6efec493,1193,63352454,,E
af5a46c5-351,SCH7,dfcb8158,1188,63352454,134.0,G
af5a46c5-351,SCH7,ce947bec,1190,63352454,133.0,H
af5a46c5-351,SCH7,efa3c443,1195,63352454,121.0,M
af5a46c5-351,SCH7,55ef1ab7,1189,63352454,131.0,O
af5a46c5-351,SCH7,678a95e8,1194,63352454,131.0,R
b142e1ac-988,SCH3,8a384f10,1197,1832f007,134.0,C
b142e1ac-988,SCH3,259e37f0,1199,1832f007,126.0,G
b142e1ac-988,SCH3,bb614408,1198,1832f007,134.0,T
b142e1ac-988,SCH3,e1518e00,1200,1832f007,128.0,Y
b314f4da-0cc,SCH5,2653888e,1201,87b333f0,130.0,Z
b3d2a7a0-def,SCH2,7205aff3,1202,4850e29d,125.0,G
b3d2a7a0-def,SCH2,8c5b8b31,1203,4850e29d,123.0,I
b4acbf8a-da7,SCH3,0aeb788a,1211,21185221,129.0,C
b4acbf8a-da7,SCH3,b4671fcf,1206,21185221,120.0,G
b4acbf8a-da7,SCH3,755dad24,1205,21185221,,H
b4acbf8a-da7,SCH3,c67e9688,1209,21185221,127.0,O
b4acbf8a-da7,SCH3,7ef8feeb,1207,21185221,136.0,S
b78198ab-1fc,SCH3,fabd963b,1213,af910b89,130.0,E
b78198ab-1fc,SCH3,e2972720,1212,af910b89,125.0,O
b78198ab-1fc,SCH3,2cc46fc2,1214,af910b89,134.0,R
b78198ab-1fc,SCH3,9e6d45cd,1217,af910b89,128.0,T
b78198ab-1fc,SCH3,f613d7c3,1215,af910b89,133.0,U
b90f55ef-f92,SCH6,f28a493c,1219,b0697812,124.0,H
b90f55ef-f92,SCH6,fbb14bf9,1218,b0697812,130.0,N
b90f55ef-f92,SCH6,1a85f423,1220,b0697812,135.0,S
bd28ca36-848,SCH3,a69961da,1222,4d46f67d,129.0,C
bd28ca36-848,SCH3,9bd8128f,1228,4d46f67d,125.0,E
bd28ca36-848,SCH3,6b71c830,1225,4d46f67d,131.0,G
bd28ca36-848,SCH3,c60811fa,1224,4d46f67d,124.0,I
bd28ca36-848,SCH3,f160ed17,1223,4d46f67d,132.0,M
bd28ca36-848,SCH3,41353d1a,1227,4d46f67d,138.0,N
bd28ca36-848,SCH3,1beaeaaa,1230,4d46f67d,124.0,X
bd94de19-636,SCH6,676e6d12,1232,2246798e,,C
bd94de19-636,SCH6,69f09c28,1233,2246798e,128.0,G
bd96ac01-817,SCH7,e67031eb,1236,26264bbf,133.0,C
bd96ac01-817,SCH7,d84c94d1,1240,26264bbf,125.0,E
bd96ac01-817,SCH7,957d9c80,1242,26264bbf,129.0,H
bd96ac01-817,SCH7,e9ffbfc4,1237,26264bbf,129.0,I
bd96ac01-817,SCH7,a9dfa77c,1235,26264bbf,131.0,M
bd96ac01-817,SCH7,2e8c8957,1234,26264bbf,121.0,N
bd96ac01-817,SCH7,b7cfafe8,1239,26264bbf,127.0,O
be80437d-1b6,SCH6,622e7119,1244,176be577,132.0,H
bfcb20c4-0fc,SCH4,d70b901a,1249,d23ecd02,127.0,C
bfcb20c4-0fc,SCH4,e148b185,1253,d23ecd02,132.0,E
bfcb20c4-0fc,SCH4,d3c1dd5c,1248,d23ecd02,127.0,I
bfcb20c4-0fc,SCH4,f1fa39a9,1246,d23ecd02,136.0,N
bfcb20c4-0fc,SCH4,f07ab31b,1252,d23ecd02,128.0,O
bfcb20c4-0fc,SCH4,16f9fc94,1245,d23ecd02,123.0,R
bfcb20c4-0fc,SCH4,ccb519d0,1251,d23ecd02,123.0,T
bfcb20c4-0fc,SCH4,aee30758,1247,d23ecd02,130.0,U
bfd16adf-6f5,SCH5,ce7c322a,1255,e5f0a048,124.0,H
bfd16adf-6f5,SCH5,7efe9330,1254,e5f0a048,134.0,S
bfd16adf-6f5,SCH5,5aea3d13,1256,e5f0a048,132.0,Z
c0208c94-906,SCH3,2ceb1702,1262,f215e74e,129.0,C
c0208c94-906,SCH3,4f8a28fa,1263,f215e74e,127.0,E
c0208c94-906,SCH3,e431c823,1261,f215e74e,130.0,G
c0208c94-906,SCH3,e3cca49a,1258,f215e74e,131.0,M
c0208c94-906,SCH3,55dcfc5d,1259,f215e74e,125.0,N
c0208c94-906,SCH3,cddf77d4,1260,f215e74e,131.0,O
c0208c94-906,SCH3,9e83cf0f,1257,f215e74e,132.0,Y
c0aaf85a-2d5,SCH5,bdd39ded,1265,287132d9,135.0,C
c0aaf85a-2d5,SCH5,f8498ed5,1264,287132d9,134.0,M
c0aaf85a-2d5,SCH5,9ee38946,1266,287132d9,132.0,O
c0aaf85a-2d5,SCH5,6b4b7888,1267,287132d9,126.0,R
c15186da-4fe,SCH5,49feec37,1268,f005c3c6,136.0,E
c15186da-4fe,SCH5,acf1cb48,1269,f005c3c6,130.0,H
c15186da-4fe,SCH5,6b8f601b,1270,f005c3c6,132.0,I
c15186da-4fe,SCH5,fa556593,1271,f005c3c6,132.0,M
c15186da-4fe,SCH5,2199af50,1275,f005c3c6,126.0,S
c1d08b95-340,SCH1,72fb6ad1,1278,2f091e7c,133.0,C
c1d08b95-340,SCH1,5849e64d,1277,2f091e7c,134.0,I
c1d08b95-340,SCH1,41652ac8,1279,2f091e7c,126.0,M
c1d08b95-340,SCH1,0bd61feb,1276,2f091e7c,130.0,U
c3f3d4a8-052,SCH4,cbbb84c9,1282,1e994abf,129.0,C
c3f3d4a8-052,SCH4,d5bc8060,1283,1e994abf,133.0,E
c3f3d4a8-052,SCH4,9616d455,1285,1e994abf,131.0,H
c3f3d4a8-052,SCH4,c2dfe52c,1281,1e994abf,124.0,M
c3f3d4a8-052,SCH4,e5722dfd,1280,1e994abf,136.0,S
c512bcce-b3a,SCH7,36939cd4,1289,eb1df547,125.0,H
c512bcce-b3a,SCH7,95407b2a,1288,eb1df547,132.0,Y
c56456c6-7b2,SCH8,d5e9431c,1298,63120adb,135.0,C
c56456c6-7b2,SCH8,74456ca2,1297,63120adb,131.0,G
c56456c6-7b2,SCH8,2f2478be,1294,63120adb,141.0,H
c56456c6-7b2,SCH8,28432296,1290,63120adb,117.0,I
c56456c6-7b2,SCH8,5941aab0,1296,63120adb,124.0,N
c56456c6-7b2,SCH8,8582012f,1292,63120adb,126.0,S
c56456c6-7b2,SCH8,201ab18f,1293,63120adb,132.0,T
c5d6c2d6-fa1,SCH2,a6990c70,1304,321167b7,130.0,G
c5d6c2d6-fa1,SCH2,83ca76a0,1303,321167b7,125.0,M
c5d6c2d6-fa1,SCH2,09dc7a70,1302,321167b7,120.0,N
c5d6c2d6-fa1,SCH2,6a2febbf,1300,321167b7,125.0,R
c5d6c2d6-fa1,SCH2,ce55ba17,1301,321167b7,134.0,U
c6502337-d55,SCH2,f4d5801f,1317,c20919c5,130.0,C
c6502337-d55,SCH2,d6a311aa,1316,c20919c5,127.0,H
c6502337-d55,SCH2,9bc662c6,1318,c20919c5,129.0,N
c6502337-d55,SCH2,4070a8fc,1319,c20919c5,138.0,S
c6502337-d55,SCH3,8206888b,1312,04b1f8f1,125.0,G
c6502337-d55,SCH3,8fa6c22a,1310,04b1f8f1,126.0,H
c6502337-d55,SCH3,fb8e9225,1314,04b1f8f1,134.0,I
c6502337-d55,SCH3,5c424f47,1315,04b1f8f1,130.0,M
c6502337-d55,SCH3,26c2572a,1309,04b1f8f1,125.0,N
c6502337-d55,SCH3,bdf90eec,1311,04b1f8f1,126.0,O
c6502337-d55,SCH3,0387c569,1307,04b1f8f1,130.0,R
c6502337-d55,SCH3,13400577,1308,04b1f8f1,138.0,T
c6502337-d55,SCH3,5f2ccd41,1306,04b1f8f1,133.0,Y
c652ed51-6dd,SCH4,e489cccb,1320,3ad92a0d,133.0,E
c652ed51-6dd,SCH4,4e72344e,1326,3ad92a0d,129.0,H
c652ed51-6dd,SCH4,5efa6a75,1322,3ad92a0d,132.0,I
c652ed51-6dd,SCH4,4ec16d21,1327,3ad92a0d,133.0,N
c652ed51-6dd,SCH4,5c5d1e3f,1321,3ad92a0d,127.0,S
c652ed51-6dd,SCH4,73ad465b,1325,3ad92a0d,127.0,T
c7bc64d4-883,SCH6,7b162729,1331,86173985,129.0,H
c7bc64d4-883,SCH6,b5e6b90f,1330,86173985,,M
c7bc64d4-883,SCH6,4a6a8565,1335,86173985,133.0,O
c7bc64d4-883,SCH6,93c0b6c2,1334,86173985,127.0,Z
c9baeb7f-3ad,SCH3,fcf7a821,1338,a6f40b60,139.0,H
c9baeb7f-3ad,SCH3,b5e16b8b,1337,a6f40b60,,O
c9baeb7f-3ad,SCH3,e675b546,1336,a6f40b60,133.0,Y
ca089524-ebd,SCH8,e29a72c9,1340,c5c8c5b7,127.0,C
ca089524-ebd,SCH8,e465137f,1342,c5c8c5b7,135.0,I
ca089524-ebd,SCH8,3ca320a8,1341,c5c8c5b7,137.0,S
ca089524-ebd,SCH8,4570773d,1339,c5c8c5b7,134.0,T
cbc4ca16-1cc,SCH1,2bc318da,1344,888abb34,123.0,G
cbc4ca16-1cc,SCH1,a49c761b,1345,888abb34,131.0,O
cbc4ca16-1cc,SCH1,c72f8cbe,1347,888abb34,124.0,R
cbc4ca16-1cc,SCH1,aa8c07f1,1346,888abb34,135.0,S
cbc4ca16-1cc,SCH1,c13e371b,1343,888abb34,135.0,T
cbfc90b2-e20,SCH4,e3f1b0ed,1351,b8579fc4,127.0,G
cbfc90b2-e20,SCH4,8481ef2b,1350,b8579fc4,133.0,M
cbfc90b2-e20,SCH4,1ea923fd,1348,b8579fc4,128.0,T
cd14b0d3-622,SCH8,0d586e18,1355,d2363e89,121.0,C
cd14b0d3-622,SCH8,88ddeedd,1352,d2363e89,134.0,E
cd14b0d3-622,SCH8,d3a4577b,1353,d2363e89,133.0,I
cd14b0d3-622,SCH8,5f317237,1356,d2363e89,127.0,M
cd14b0d3-622,SCH8,a659dbc7,1357,d2363e89,129.0,R
cd14b0d3-622,SCH8,bd797296,1358,d2363e89,116.0,X
ce84f7ba-d1a,SCH2,7a48a2e6,1359,a222f4e6,126.0,C
ce84f7ba-d1a,SCH2,1cdccd87,1366,a222f4e6,130.0,E
ce84f7ba-d1a,SCH2,4a3e8529,1362,a222f4e6,131.0,I
ce84f7ba-d1a,SCH2,717767cf,1363,a222f4e6,126.0,M
ce84f7ba-d1a,SCH2,b1b66f8e,1364,a222f4e6,125.0,N
ce84f7ba-d1a,SCH2,d44d7ec1,1361,a222f4e6,130.0,O
ce84f7ba-d1a,SCH2,1f6e9231,1365,a222f4e6,132.0,R
cf444d77-219,SCH2,0074d5af,1369,5177cac0,125.0,E
cf444d77-219,SCH2,55a012dc,1368,5177cac0,122.0,H
cf444d77-219,SCH2,883640ca,1367,5177cac0,129.0,M
cf444d77-219,SCH2,bcb7eb5a,1371,5177cac0,126.0,S
cf444d77-219,SCH2,14b9583a,1373,5177cac0,135.0,X
cf444d77-219,SCH2,deb18269,1372,5177cac0,124.0,Y
cf444d77-219,SCH2,88af6e8d,1370,5177cac0,126.0,Z
cff8d221-0c0,SCH8,6c345724,1378,c4b68afb,133.0,E
cff8d221-0c0,SCH8,d17cb1fe,1375,c4b68afb,125.0,G
cff8d221-0c0,SCH8,7cc681c6,1376,c4b68afb,134.0,R
cff8d221-0c0,SCH8,97db1db6,1380,c4b68afb,129.0,S
cff8d221-0c0,SCH8,f4638b5a,1377,c4b68afb,128.0,U
d10692db-8c9,SCH5,30cedc3d,1385,ddda28b4,128.0,E
d10692db-8c9,SCH5,14d0b2c3,1386,ddda28b4,129.0,G
d10692db-8c9,SCH5,62dbd2fb,1387,ddda28b4,128.0,H
d10692db-8c9,SCH5,530e39ff,1384,ddda28b4,136.0,I
d10692db-8c9,SCH5,a3317038,1382,ddda28b4,125.0,M
d10692db-8c9,SCH5,77dd21cb,1391,ddda28b4,128.0,N
d10692db-8c9,SCH5,a22982c9,1383,ddda28b4,134.0,T
d10692db-8c9,SCH5,525bd30b,1388,ddda28b4,125.0,Z
d1c3c14a-22b,SCH5,d08bf22e,1394,3da8a3f4,133.0,#
d1c3c14a-22b,SCH5,df514b92,1396,3da8a3f4,128.0,E
d1c3c14a-22b,SCH5,fe1eb707,1395,3da8a3f4,127.0,G
d1c3c14a-22b,SCH5,3a1b0229,1393,3da8a3f4,129.0,I
d1c3c14a-22b,SCH5,e0357539,1392,3da8a3f4,124.0,N
d1c9565c-c38,SCH4,82c36ccc,1399,16df9b82,127.0,G
d1c9565c-c38,SCH4,1c363c8d,1397,16df9b82,129.0,M
d1c9565c-c38,SCH4,081eb72a,1398,16df9b82,130.0,S
d209bc65-4a5,SCH2,80aa140d,1401,13fc4e19,124.0,G
d209bc65-4a5,SCH2,5ab9bf0e,1402,13fc4e19,133.0,I
d209bc65-4a5,SCH2,acbff384,1400,13fc4e19,127.0,O
d2e39b41-d9d,SCH7,761dbf1e,1405,547ed1d7,129.0,H
d2e39b41-d9d,SCH7,4d449983,1404,547ed1d7,126.0,M
d2e39b41-d9d,SCH7,f444b97b,1407,547ed1d7,131.0,N
d2e39b41-d9d,SCH7,a051ffd0,1409,547ed1d7,123.0,R
d5aab466-b29,SCH2,3b5e2a11,1412,3aea49e7,132.0,G
d5aab466-b29,SCH2,9c903f84,1410,3aea49e7,132.0,I
d5aab466-b29,SCH2,8a7bcd14,1413,3aea49e7,130.0,M
d5aab466-b29,SCH2,ba3342ff,1416,3aea49e7,135.0,N
d5aab466-b29,SCH2,0093f1b7,1415,3aea49e7,126.0,O
d5aab466-b29,SCH2,dea95bf2,1411,3aea49e7,135.0,X
d5e593a5-475,SCH4,40a5abac,1418,246577d2,131.0,M
d7c73cb9-a94,SCH1,206d3cdf,1422,e94cd298,126.0,C
d7c73cb9-a94,SCH1,c56a2894,1419,e94cd298,134.0,G
d7c73cb9-a94,SCH1,db75ae2c,1423,e94cd298,131.0,O
d7c73cb9-a94,SCH1,c2d69535,1420,e94cd298,125.0,S
d7c73cb9-a94,SCH1,0c82bee6,1421,e94cd298,142.0,U
d8f3bebc-8c9,SCH8,06059257,1424,dfdff025,138.0,C
d99e047e-c28,SCH5,1c62a611,1430,f178450f,135.0,#
d99e047e-c28,SCH5,63544f64,1431,f178450f,131.0,C
d99e047e-c28,SCH5,4a389332,1425,f178450f,129.0,H
d99e047e-c28,SCH5,85626843,1427,f178450f,135.0,M
d99e047e-c28,SCH5,cbe64908,1428,f178450f,139.0,N
d99e047e-c28,SCH5,38c1ef54,1426,f178450f,126.0,Y
daaa1972-abc,SCH7,06df9195,1434,b1d6dd5b,129.0,C
daaa1972-abc,SCH7,a27253f0,1432,b1d6dd5b,129.0,H
daaa1972-abc,SCH7,6270d742,1433,b1d6dd5b,132.0,I
db7d1df4-066,SCH3,cb46630c,1435,3aa136fb,131.0,M
dcb2e204-424,SCH5,515c7304,1442,42014bc1,129.0,C
dcb2e204-424,SCH5,b39bc1e4,1439,42014bc1,135.0,G
dcb2e204-424,SCH5,c461ac78,1440,42014bc1,129.0,I
dcb2e204-424,SCH5,b80730ec,1437,42014bc1,125.0,S
dcb2e204-424,SCH5,64f4824a,1438,42014bc1,125.0,U
dcb2e204-424,SCH5,d376cebc,1436,42014bc1,134.0,Y
ddbc59f0-e34,SCH5,eb8e92be,1447,c6483d79,130.0,C
ddbc59f0-e34,SCH5,dd272e74,1446,c6483d79,134.0,E
ddbc59f0-e34,SCH5,710945a5,1443,c6483d79,131.0,H
ddbc59f0-e34,SCH5,1151341f,1450,c6483d79,122.0,M
