pupilonrolltableid,NativeId,termlyexclusionsonrolltableid,termlyexclusionsonrollorderseqcolumn,sourceid,startdate,sessions,reason1,reason2,reason3,category,senprovision
72dc6ee3-3a8,SCH8,78e6df22,4448,e4a1c057,2024-Sep-28 00:00:00,10.0,DA,,,PERM,N
72dc6ee3-3a8,SCH8,e37caf8c,4449,e4a1c057,2024-Dec-04 00:00:00,10.0,DA,,,PERM,N
72dc6ee3-3a8,SCH8,39a57c80,4450,e4a1c057,2024-Dec-19 00:00:00,10.0,BU,,,LNCH,N
731e2398-6b3,SCH1,2e10049f,4451,288d72f5,2024-Sep-30 00:00:00,10.0,PP,,,FIXD,E
731e2398-6b3,SCH1,c1685c32,4452,288d72f5,2024-Dec-09 00:00:00,10.0,DB,,,FIXD,E
7346dac8-900,SCH8,3c7f0048,4453,dbd85c05,2024-Sep-09 00:00:00,10.0,DM,,,FIXD,S
7346dac8-900,SCH8,804fdbdf,4454,dbd85c05,2024-Oct-22 00:00:00,10.0,VA,,,FIXD,S
7346dac8-900,SCH8,6fa22f0d,4455,dbd85c05,2024-Nov-26 00:00:00,10.0,RA,DA,,PERM,S
7346dac8-900,SCH8,32265c29,4456,dbd85c05,2024-Oct-09 00:00:00,10.0,BU,,,FIXD,S
7346dac8-900,SCH8,8212450a,4457,dbd85c05,2024-Sep-08 00:00:00,10.0,PP,,,FIXD,S
7348f98a-d37,SCH8,98d37b17,4458,11ae3c1a,2024-Dec-15 00:00:00,10.0,VP,,,LNCH,
7348f98a-d37,SCH8,f00f646c,4459,11ae3c1a,2024-Oct-13 00:00:00,10.0,PA,,,FIXD,
7348f98a-d37,SCH8,34010586,4460,11ae3c1a,2024-Sep-08 00:00:00,10.0,VP,PP,,PERM,
7348f98a-d37,SCH8,b160776e,4461,11ae3c1a,2024-Nov-26 00:00:00,10.0,BU,,,FIXD,
7348f98a-d37,SCH8,20c19533,4462,11ae3c1a,2024-Nov-17 00:00:00,10.0,BU,SM,,LNCH,
737c1606-ab1,SCH8,d65567ab,4463,81593b4f,2024-Nov-02 00:00:00,10.0,VP,,,PERM,S
737c1606-ab1,SCH8,b9383cb1,4464,81593b4f,2024-Nov-04 00:00:00,10.0,DM,,,FIXD,S
737c1606-ab1,SCH8,aa2a6b0e,4465,81593b4f,2024-Nov-04 00:00:00,10.0,DA,DM,,LNCH,S
737c1606-ab1,SCH8,fade37d0,4466,81593b4f,2024-Sep-19 00:00:00,10.0,RA,,VA,FIXD,S
737c1606-ab1,SCH8,6cc6e7ac,4467,81593b4f,2024-Nov-14 00:00:00,10.0,VP,,,FIXD,S
737c1606-ab1,SCH8,7674d938,4468,81593b4f,2024-Sep-12 00:00:00,10.0,RA,TH,,LNCH,S
737c1606-ab1,SCH8,52df1738,4469,81593b4f,2024-Oct-14 00:00:00,10.0,TH,,,LNCH,S
7387d63c-f93,SCH2,b9b2811a,4470,be19e111,2024-Nov-02 00:00:00,10.0,DB,,,FIXD,
7387d63c-f93,SCH2,2ecb81d4,4471,be19e111,2024-Oct-23 00:00:00,10.0,VA,,PP,LNCH,
7387d63c-f93,SCH2,c9ae9c2d,4472,be19e111,2024-Oct-11 00:00:00,10.0,BU,,,PERM,
7387d63c-f93,SCH2,ec6fdcb4,4473,be19e111,2024-Nov-05 00:00:00,10.0,PP,,,LNCH,
7387d63c-f93,SCH2,1c8927a4,4474,be19e111,2024-Oct-04 00:00:00,10.0,PA,BU,,PERM,
738de7a0-664,SCH7,05b316cc,4475,99959167,2024-Dec-10 00:00:00,10.0,VA,PP,,FIXD,N
738de7a0-664,SCH7,7c519108,4476,99959167,2024-Oct-08 00:00:00,10.0,OT,,,FIXD,N
738de7a0-664,SCH7,9f137586,4477,99959167,2024-Oct-11 00:00:00,10.0,BU,BU,,LNCH,N
738de7a0-664,SCH7,915b8090,4478,99959167,2024-Sep-05 00:00:00,10.0,PP,,,PERM,N
738de7a0-664,SCH7,e32cd9f4,4479,99959167,2024-Nov-15 00:00:00,10.0,DA,,,FIXD,N
738de7a0-664,SCH7,e9878f83,4480,99959167,2024-Nov-16 00:00:00,10.0,VA,,,FIXD,N
73ad2437-6de,SCH3,ef690d24,4481,ed451650,2024-Dec-15 00:00:00,10.0,PP,,,FIXD,N
73ad2437-6de,SCH3,c6319a55,4482,ed451650,2024-Sep-02 00:00:00,10.0,PP,VP,,PERM,N
73ad2437-6de,SCH3,98b73e73,4483,ed451650,2024-Sep-10 00:00:00,10.0,OT,PA,,PERM,N
73ad2437-6de,SCH3,f2b48931,4484,ed451650,2024-Nov-15 00:00:00,10.0,DM,,,PERM,N
73ad2437-6de,SCH3,e43947c2,4485,ed451650,2024-Oct-20 00:00:00,10.0,BU,,,PERM,N
73ad2437-6de,SCH3,5397d107,4486,ed451650,2024-Oct-22 00:00:00,10.0,VA,,,LNCH,N
73ad2437-6de,SCH3,ce0284a8,4487,ed451650,2024-Oct-12 00:00:00,10.0,PA,,,PERM,N
73ad2437-6de,SCH3,de072d38,4488,ed451650,2024-Oct-03 00:00:00,10.0,RA,,,LNCH,N
73fd3966-c3e,SCH8,8df2f768,4489,9cb38758,2024-Oct-02 00:00:00,10.0,PP,,,PERM,
73fd3966-c3e,SCH8,c489523b,4490,9cb38758,2024-Nov-22 00:00:00,10.0,VP,BU,,LNCH,
73fd3966-c3e,SCH8,111b6733,4491,9cb38758,2024-Dec-09 00:00:00,10.0,VA,,BU,FIXD,
73fd3966-c3e,SCH8,ff12c8b4,4492,9cb38758,2024-Nov-19 00:00:00,10.0,BU,,,FIXD,
73fd3966-c3e,SCH8,bb1290d6,4493,9cb38758,2024-Dec-08 00:00:00,10.0,SM,BU,,PERM,
73fd3966-c3e,SCH8,00c8f99a,4494,9cb38758,2024-Dec-04 00:00:00,10.0,PP,,,FIXD,
73fd3966-c3e,SCH8,ce209c0c,4495,9cb38758,2024-Sep-17 00:00:00,10.0,DA,,,PERM,
73fd3966-c3e,SCH8,a3c975fa,4496,9cb38758,2024-Nov-13 00:00:00,10.0,DB,PA,,FIXD,
73fd3966-c3e,SCH8,a419341f,4497,9cb38758,2024-Nov-26 00:00:00,10.0,SM,,,FIXD,
7432aff6-513,SCH1,2e622aeb,4498,248bfb79,2024-Oct-16 00:00:00,10.0,PP,,,FIXD,P
7432aff6-513,SCH1,6c2d6851,4499,248bfb79,2024-Dec-15 00:00:00,10.0,SM,,,FIXD,P
7456632b-d8a,SCH8,96c2fb52,4500,7c5d110d,2024-Sep-07 00:00:00,10.0,PP,,,PERM,
7456632b-d8a,SCH8,60a06725,4501,7c5d110d,2024-Sep-06 00:00:00,10.0,DA,,,PERM,
7456632b-d8a,SCH8,7d83f07c,4502,7c5d110d,2024-Oct-21 00:00:00,10.0,DA,,,FIXD,
7456632b-d8a,SCH8,cf76565e,4503,7c5d110d,2024-Nov-01 00:00:00,10.0,SM,DB,,FIXD,
7456632b-d8a,SCH8,2688158e,4504,7c5d110d,2024-Nov-24 00:00:00,10.0,PA,,,LNCH,
7456632b-d8a,SCH8,5b57e333,4505,7c5d110d,2024-Nov-06 00:00:00,10.0,PP,,,PERM,
7456632b-d8a,SCH8,ab49e5ba,4506,7c5d110d,2024-Dec-10 00:00:00,10.0,PP,,,FIXD,
745f6bdc-76b,SCH5,a4f47abf,4507,c4877b9e,2024-Sep-02 00:00:00,10.0,VP,BU,,PERM,S
745f6bdc-76b,SCH5,a0eb5ba1,4508,c4877b9e,2024-Dec-05 00:00:00,10.0,PP,PA,,LNCH,S
7488bf53-c6d,SCH5,b9a3bdcd,4509,589656d8,2024-Oct-08 00:00:00,10.0,SM,,,FIXD,
74a91a96-af4,SCH8,4b12fada,4510,56c86a6a,2024-Nov-20 00:00:00,10.0,DA,,,FIXD,P
74a91a96-af4,SCH8,bc07c051,4511,56c86a6a,2024-Oct-04 00:00:00,10.0,PP,,,PERM,P
74a91a96-af4,SCH8,66daa353,4512,56c86a6a,2024-Oct-26 00:00:00,10.0,PP,,,FIXD,P
74a91a96-af4,SCH8,ab8e0840,4513,56c86a6a,2024-Sep-05 00:00:00,10.0,VA,TH,,PERM,P
74a91a96-af4,SCH8,a903e26a,4514,56c86a6a,2024-Oct-13 00:00:00,10.0,VP,,,PERM,P
74a91a96-af4,SCH8,86f6a2af,4515,56c86a6a,2024-Oct-16 00:00:00,10.0,DM,,,FIXD,P
74a91a96-af4,SCH8,418c1efb,4516,56c86a6a,2024-Nov-22 00:00:00,10.0,OT,,,FIXD,P
74a91a96-af4,SCH8,fbf41dec,4517,56c86a6a,2024-Nov-07 00:00:00,10.0,PA,,,PERM,P
74a91a96-af4,SCH8,d0fa0521,4518,56c86a6a,2024-Sep-05 00:00:00,10.0,PP,,,PERM,P
74f8b4ab-e32,SCH8,613db255,4519,b4fdf666,2024-Dec-19 00:00:00,10.0,PA,PA,,PERM,
74f8b4ab-e32,SCH8,481a88cf,4520,b4fdf666,2024-Dec-07 00:00:00,10.0,OT,SM,,FIXD,
750e0ed8-51b,SCH7,5671d44e,4521,6d2277ac,2024-Sep-19 00:00:00,10.0,PP,VP,,PERM,S
751a5568-0e2,SCH1,57926fe1,4522,d62d5628,2024-Sep-05 00:00:00,10.0,SM,VA,,PERM,
751a5568-0e2,SCH1,16946bfa,4523,d62d5628,2024-Oct-02 00:00:00,10.0,VP,,,FIXD,
751a5568-0e2,SCH1,ced6c1cf,4524,d62d5628,2024-Dec-14 00:00:00,10.0,VP,,,FIXD,
751a5568-0e2,SCH1,47ecb599,4525,d62d5628,2024-Sep-13 00:00:00,10.0,DB,,,PERM,
751a5568-0e2,SCH1,5f634ffa,4526,d62d5628,2024-Sep-01 00:00:00,10.0,VA,,,FIXD,
751a5568-0e2,SCH1,9c04d823,4527,d62d5628,2024-Oct-17 00:00:00,10.0,DA,,,LNCH,
751a5568-0e2,SCH1,16f54663,4528,d62d5628,2024-Oct-03 00:00:00,10.0,SM,SM,,PERM,
751a5568-0e2,SCH1,41c52304,4529,d62d5628,2024-Sep-09 00:00:00,10.0,BU,,,PERM,
751a5568-0e2,SCH1,2d68f2c4,4530,d62d5628,2024-Sep-24 00:00:00,10.0,VA,PA,,FIXD,
75279502-e27,SCH8,7c484f4c,4531,b42291a9,2024-Sep-10 00:00:00,10.0,PP,,,PERM,N
75279502-e27,SCH8,3880d2a0,4532,b42291a9,2024-Sep-10 00:00:00,10.0,VA,,VA,PERM,N
75279502-e27,SCH8,14ddffd7,4533,b42291a9,2024-Oct-29 00:00:00,10.0,VA,,,FIXD,N
75279502-e27,SCH8,5abfe122,4534,b42291a9,2024-Sep-21 00:00:00,10.0,PP,,,PERM,N
75279502-e27,SCH8,e99486d4,4535,b42291a9,2024-Sep-21 00:00:00,10.0,SM,,,LNCH,N
75279502-e27,SCH8,0d0a9885,4536,b42291a9,2024-Dec-05 00:00:00,10.0,DM,,,PERM,N
75279502-e27,SCH8,cc09328b,4537,b42291a9,2024-Nov-27 00:00:00,10.0,VA,,,PERM,N
75838de1-168,SCH4,e58692ac,4538,64f9b653,2024-Nov-03 00:00:00,10.0,VA,VA,,PERM,
75838de1-168,SCH4,24263125,4539,64f9b653,2024-Nov-29 00:00:00,10.0,TH,,,FIXD,
75838de1-168,SCH4,96e45500,4540,64f9b653,2024-Sep-16 00:00:00,10.0,VA,PA,,PERM,
75838de1-168,SCH4,96b0800c,4541,64f9b653,2024-Dec-05 00:00:00,10.0,PA,RA,,FIXD,
75838de1-168,SCH4,1bf63977,4542,64f9b653,2024-Oct-28 00:00:00,10.0,VA,PP,,PERM,
75838de1-168,SCH4,a630cbfa,4543,64f9b653,2024-Sep-02 00:00:00,10.0,PP,,,FIXD,
759a1f05-55f,SCH2,dce2faab,4544,a5a31e40,2024-Nov-29 00:00:00,10.0,RA,,,FIXD,S
759a1f05-55f,SCH2,06e3b4ae,4545,a5a31e40,2024-Nov-11 00:00:00,10.0,VP,,,PERM,S
759a1f05-55f,SCH2,c5ed5389,4546,a5a31e40,2024-Sep-22 00:00:00,10.0,PA,,,FIXD,S
759a1f05-55f,SCH2,11bf03b8,4547,a5a31e40,2024-Sep-27 00:00:00,10.0,VP,,,FIXD,S
75c049bb-553,SCH6,9a408583,4548,5e58b67e,2024-Sep-04 00:00:00,10.0,TH,VA,,PERM,
75c049bb-553,SCH6,e5dad057,4549,5e58b67e,2024-Oct-13 00:00:00,10.0,PA,,,PERM,
75c049bb-553,SCH6,5e85500a,4550,5e58b67e,2024-Dec-12 00:00:00,10.0,VA,,,PERM,
75c049bb-553,SCH6,4446afb0,4551,5e58b67e,2024-Oct-19 00:00:00,10.0,SM,,,PERM,
75c049bb-553,SCH6,739d274e,4552,5e58b67e,2024-Nov-26 00:00:00,10.0,RA,,,PERM,
75c049bb-553,SCH6,82dcc4d4,4553,5e58b67e,2024-Sep-11 00:00:00,10.0,RA,,,PERM,
75c049bb-553,SCH6,142b73ed,4554,5e58b67e,2024-Sep-18 00:00:00,10.0,PA,,,PERM,
75c049bb-553,SCH6,3f2b8d66,4555,5e58b67e,2024-Nov-13 00:00:00,10.0,PP,,,FIXD,
75c049bb-553,SCH6,8e501106,4556,5e58b67e,2024-Oct-01 00:00:00,10.0,VA,,PP,FIXD,
75c7c296-00d,SCH6,2c9e41c5,4557,ca0fc10b,2024-Nov-25 00:00:00,10.0,DA,,,LNCH,P
75c7c296-00d,SCH6,d7a43d08,4558,ca0fc10b,2024-Oct-15 00:00:00,10.0,BU,,,FIXD,P
75d354f3-965,SCH2,c51bda6f,4559,c734320e,2024-Oct-18 00:00:00,10.0,RA,,,FIXD,K
75d354f3-965,SCH2,7c0c69de,4560,c734320e,2024-Nov-07 00:00:00,10.0,DM,,,PERM,K
75d354f3-965,SCH2,dcb38c39,4561,c734320e,2024-Dec-06 00:00:00,10.0,OT,PA,,LNCH,K
75d354f3-965,SCH2,ba33c6d6,4562,c734320e,2024-Oct-03 00:00:00,10.0,DA,,,PERM,K
75d354f3-965,SCH2,05fec0db,4563,c734320e,2024-Nov-14 00:00:00,10.0,BU,SM,,FIXD,K
7603c171-757,SCH8,a543e48f,4564,5fa1a840,2024-Sep-05 00:00:00,10.0,PP,,,FIXD,E
7603c171-757,SCH8,414cd8d1,4565,5fa1a840,2024-Nov-26 00:00:00,10.0,DA,PA,,PERM,E
761e1132-89f,SCH6,333bc217,4566,a283ef7d,2024-Sep-09 00:00:00,10.0,BU,,,PERM,
761e1132-89f,SCH6,66920697,4567,a283ef7d,2024-Nov-29 00:00:00,10.0,PP,,,FIXD,
761e1132-89f,SCH6,cfe31713,4568,a283ef7d,2024-Oct-29 00:00:00,10.0,PP,,,FIXD,
761e1132-89f,SCH6,7e5d5ac7,4569,a283ef7d,2024-Sep-01 00:00:00,10.0,DB,,,FIXD,
7626208e-c4f,SCH7,4c7d716f,4570,0e924278,2024-Nov-22 00:00:00,10.0,SM,OT,,PERM,
7626208e-c4f,SCH7,58b8777a,4571,0e924278,2024-Nov-28 00:00:00,10.0,DA,OT,,FIXD,
7626208e-c4f,SCH7,ed19a3ad,4572,0e924278,2024-Oct-04 00:00:00,10.0,PA,,,FIXD,
7626208e-c4f,SCH7,894d4054,4573,0e924278,2024-Dec-08 00:00:00,10.0,OT,VP,,PERM,
7626208e-c4f,SCH7,4f543573,4574,0e924278,2024-Sep-28 00:00:00,10.0,VA,BU,,LNCH,
7626208e-c4f,SCH7,24614e05,4575,0e924278,2024-Sep-07 00:00:00,10.0,VP,,,PERM,
76333407-81c,SCH5,6953777c,4576,e89b7955,2024-Sep-14 00:00:00,10.0,DM,,,LNCH,
76333407-81c,SCH5,446ca20b,4577,e89b7955,2024-Oct-04 00:00:00,10.0,VA,,,FIXD,
76333407-81c,SCH5,7af3ff2c,4578,e89b7955,2024-Dec-08 00:00:00,10.0,PA,TH,,FIXD,
76440b0c-8b1,SCH6,afd5bc03,4579,000d1415,2024-Sep-05 00:00:00,10.0,VA,PP,,FIXD,E
76440b0c-8b1,SCH6,2ee9f44f,4580,000d1415,2024-Nov-19 00:00:00,10.0,BU,,,PERM,E
76440b0c-8b1,SCH6,482b27b7,4581,000d1415,2024-Nov-26 00:00:00,10.0,DM,,,FIXD,E
76607180-441,SCH6,004f34f4,4582,23600082,2024-Nov-22 00:00:00,10.0,RA,VP,,PERM,
76607180-441,SCH6,8e44c5b6,4583,23600082,2024-Oct-07 00:00:00,10.0,PP,,,LNCH,
76607180-441,SCH6,c33be072,4584,23600082,2024-Dec-13 00:00:00,10.0,OT,,,PERM,
76607180-441,SCH6,843b9a28,4585,23600082,2024-Sep-04 00:00:00,10.0,PA,,,FIXD,
76607180-441,SCH6,903a9727,4586,23600082,2024-Oct-07 00:00:00,10.0,RA,,,PERM,
76607180-441,SCH6,26e78688,4587,23600082,2024-Oct-20 00:00:00,10.0,VA,DM,,PERM,
767ef786-af0,SCH5,06bf5b13,4588,589dfb99,2024-Sep-04 00:00:00,10.0,RA,,,LNCH,
767ef786-af0,SCH5,ed4f78be,4589,589dfb99,2024-Nov-16 00:00:00,10.0,PP,PP,,LNCH,
767ef786-af0,SCH5,31e44d9a,4590,589dfb99,2024-Oct-20 00:00:00,10.0,PA,,,PERM,
767ef786-af0,SCH5,a58b6d3e,4591,589dfb99,2024-Nov-19 00:00:00,10.0,RA,,,PERM,
767ef786-af0,SCH5,5833866b,4592,589dfb99,2024-Oct-20 00:00:00,10.0,PA,VP,,FIXD,
767ef786-af0,SCH5,b6091cdd,4593,589dfb99,2024-Nov-01 00:00:00,10.0,SM,,,FIXD,
767ef786-af0,SCH5,9b9e68aa,4594,589dfb99,2024-Sep-20 00:00:00,10.0,OT,,,FIXD,
7690588f-eec,SCH2,677ebaee,4595,42c3466a,2024-Nov-26 00:00:00,10.0,VP,PP,,PERM,S
7690588f-eec,SCH2,cc6f24fa,4596,42c3466a,2024-Dec-02 00:00:00,10.0,RA,,,PERM,S
76ab72ae-054,SCH6,a5a3b6f5,4597,2d45bdb1,2024-Sep-04 00:00:00,10.0,TH,,,PERM,N
76ab72ae-054,SCH6,a59f4ee3,4598,2d45bdb1,2024-Oct-30 00:00:00,10.0,PA,VP,,PERM,N
76ab72ae-054,SCH6,bae90577,4599,2d45bdb1,2024-Sep-29 00:00:00,10.0,RA,BU,,PERM,N
76ab72ae-054,SCH6,31632c87,4600,2d45bdb1,2024-Oct-15 00:00:00,10.0,DA,,,FIXD,N
76ab72ae-054,SCH6,2c2d88a9,4601,2d45bdb1,2024-Sep-15 00:00:00,10.0,RA,PP,,PERM,N
76b4b1f9-5e7,SCH3,01d4ed51,4602,cb79ea14,2024-Oct-17 00:00:00,10.0,OT,,,PERM,S
771043fa-96b,SCH6,a0bfca97,4603,9467c439,2024-Oct-19 00:00:00,10.0,PP,,,PERM,
771aa96e-255,SCH6,f34a2ffe,4604,4152f09f,2024-Sep-26 00:00:00,10.0,RA,VP,,LNCH,P
771aa96e-255,SCH6,9ffe62bc,4605,4152f09f,2024-Oct-21 00:00:00,10.0,SM,VP,,PERM,P
771aa96e-255,SCH6,b1e87021,4606,4152f09f,2024-Dec-11 00:00:00,10.0,BU,,,LNCH,P
771aa96e-255,SCH6,888d11a0,4607,4152f09f,2024-Oct-03 00:00:00,10.0,DM,,,FIXD,P
771aa96e-255,SCH6,58d2a11e,4608,4152f09f,2024-Oct-12 00:00:00,10.0,DA,,,FIXD,P
771aa96e-255,SCH6,23d64bd3,4609,4152f09f,2024-Nov-23 00:00:00,10.0,VA,,,PERM,P
771aa96e-255,SCH6,5adf4610,4610,4152f09f,2024-Oct-13 00:00:00,10.0,PP,PP,,PERM,P
771aa96e-255,SCH6,577cef9e,4611,4152f09f,2024-Sep-17 00:00:00,10.0,RA,,,FIXD,P
771aa96e-255,SCH6,671e6e47,4612,4152f09f,2024-Nov-16 00:00:00,10.0,VP,RA,PP,FIXD,P
771aa96e-255,SCH6,2ffcd4ab,4613,4152f09f,2024-Nov-24 00:00:00,10.0,VA,OT,,FIXD,P
772084c0-55a,SCH4,38c6f155,4614,cb6cecdd,2024-Oct-20 00:00:00,10.0,RA,SM,,LNCH,P
772084c0-55a,SCH4,c0acd1e6,4615,cb6cecdd,2024-Nov-29 00:00:00,10.0,VP,OT,,PERM,P
772084c0-55a,SCH4,ed681e6b,4616,cb6cecdd,2024-Dec-19 00:00:00,10.0,RA,SM,,FIXD,P
772084c0-55a,SCH4,e42ca239,4617,cb6cecdd,2024-Sep-12 00:00:00,10.0,BU,,,PERM,P
772084c0-55a,SCH4,7102848e,4618,cb6cecdd,2024-Nov-12 00:00:00,10.0,DM,DM,TH,FIXD,P
772084c0-55a,SCH4,634cca24,4619,cb6cecdd,2024-Nov-13 00:00:00,10.0,SM,,,PERM,P
772084c0-55a,SCH4,effd3049,4620,cb6cecdd,2024-Nov-07 00:00:00,10.0,VA,BU,,LNCH,P
77405ca2-f74,SCH6,16019070,4621,99f5f205,2024-Nov-17 00:00:00,10.0,RA,,PP,LNCH,
77405ca2-f74,SCH6,8a5c539e,4622,99f5f205,2024-Nov-18 00:00:00,10.0,VA,,,LNCH,
77405ca2-f74,SCH6,ef746b2e,4623,99f5f205,2024-Sep-11 00:00:00,10.0,VP,,,FIXD,
77405ca2-f74,SCH6,50440640,4624,99f5f205,2024-Sep-09 00:00:00,10.0,DA,VP,,FIXD,
77405ca2-f74,SCH6,540b2ef3,4625,99f5f205,2024-Oct-25 00:00:00,10.0,BU,,,PERM,
776be696-9b7,SCH1,c628cd88,4626,23f240c3,2024-Oct-20 00:00:00,10.0,VP,,PP,FIXD,
776be696-9b7,SCH1,7b6da085,4627,23f240c3,2024-Nov-18 00:00:00,10.0,PP,,,FIXD,
776be696-9b7,SCH1,23c4f7f2,4628,23f240c3,2024-Sep-03 00:00:00,10.0,SM,,,FIXD,
776be696-9b7,SCH1,2cad17c8,4629,23f240c3,2024-Nov-06 00:00:00,10.0,SM,,,LNCH,
776be696-9b7,SCH1,5a226393,4630,23f240c3,2024-Nov-15 00:00:00,10.0,PP,,,LNCH,
77712dff-dd5,SCH6,c78d70de,4631,6b368d2f,2024-Oct-27 00:00:00,10.0,PP,VP,,PERM,E
77712dff-dd5,SCH6,f6208819,4632,6b368d2f,2024-Sep-05 00:00:00,10.0,OT,,,LNCH,E
77712dff-dd5,SCH6,4638786b,4633,6b368d2f,2024-Oct-25 00:00:00,10.0,VA,,,FIXD,E
77712dff-dd5,SCH6,434ac37a,4634,6b368d2f,2024-Oct-18 00:00:00,10.0,DA,,,PERM,E
77891e65-177,SCH6,6e1dd62c,4635,ece35cc4,2024-Oct-02 00:00:00,10.0,PA,,,FIXD,
77891e65-177,SCH6,963ddbbe,4636,ece35cc4,2024-Sep-27 00:00:00,10.0,VP,,,FIXD,
778ba03d-937,SCH1,11115cec,4637,e55a64c0,2024-Nov-09 00:00:00,10.0,VP,,,FIXD,
778ba03d-937,SCH1,fd02eb86,4638,e55a64c0,2024-Oct-15 00:00:00,10.0,RA,,,FIXD,
778ba03d-937,SCH1,20ec5173,4639,e55a64c0,2024-Oct-12 00:00:00,10.0,PP,,,PERM,
778ba03d-937,SCH1,cb5fbc17,4640,e55a64c0,2024-Oct-30 00:00:00,10.0,PA,,,FIXD,
778ba03d-937,SCH1,4538c4fd,4641,e55a64c0,2024-Nov-06 00:00:00,10.0,DB,,,LNCH,
779d1e7b-586,SCH2,ba82aa1f,4642,8fe13d93,2024-Sep-19 00:00:00,10.0,OT,,,PERM,K
779d1e7b-586,SCH2,f3bcb9a9,4643,8fe13d93,2024-Sep-30 00:00:00,10.0,PA,,,FIXD,K
77a8722d-41d,SCH1,37707909,4644,6e692447,2024-Sep-12 00:00:00,10.0,TH,,,FIXD,
77a8722d-41d,SCH1,a69c6163,4645,6e692447,2024-Nov-04 00:00:00,10.0,RA,,,PERM,
77a8722d-41d,SCH1,386f99d7,4646,6e692447,2024-Oct-24 00:00:00,10.0,RA,DB,,FIXD,
77a8722d-41d,SCH1,63f0e31a,4647,6e692447,2024-Dec-19 00:00:00,10.0,VP,,,PERM,
77a8722d-41d,SCH1,d165e80b,4648,6e692447,2024-Nov-21 00:00:00,10.0,VA,,,PERM,
77a8722d-41d,SCH1,5417cde7,4649,6e692447,2024-Sep-14 00:00:00,10.0,VA,,,PERM,
77a8722d-41d,SCH1,0575f6d3,4650,6e692447,2024-Sep-21 00:00:00,10.0,PP,,,PERM,
77a8722d-41d,SCH1,91c2d7b7,4651,6e692447,2024-Nov-12 00:00:00,10.0,PP,,,PERM,
77a8722d-41d,SCH1,e244ddb8,4652,6e692447,2024-Nov-14 00:00:00,10.0,BU,,,PERM,
77eca492-339,SCH2,0d6c0716,4653,5696dc23,2024-Oct-05 00:00:00,10.0,SM,,,LNCH,E
77eca492-339,SCH2,f3b368ef,4654,5696dc23,2024-Nov-19 00:00:00,10.0,PA,,,FIXD,E
77eca492-339,SCH2,26cd6010,4655,5696dc23,2024-Sep-26 00:00:00,10.0,VP,,,FIXD,E
77eca492-339,SCH2,198c1045,4656,5696dc23,2024-Oct-27 00:00:00,10.0,VP,,,FIXD,E
77eca492-339,SCH2,2eb67fcf,4657,5696dc23,2024-Sep-18 00:00:00,10.0,DM,,,PERM,E
77eca492-339,SCH2,b755f607,4658,5696dc23,2024-Dec-03 00:00:00,10.0,DM,PP,,PERM,E
77eca492-339,SCH2,b464b4c5,4659,5696dc23,2024-Nov-22 00:00:00,10.0,DM,,,FIXD,E
77eca492-339,SCH2,2c76b545,4660,5696dc23,2024-Nov-15 00:00:00,10.0,PP,,,PERM,E
77eca492-339,SCH2,5f2d1d18,4661,5696dc23,2024-Nov-06 00:00:00,10.0,PP,,OT,FIXD,E
7834789c-6a3,SCH7,e0c6592c,4662,fab67ccb,2024-Sep-25 00:00:00,10.0,PP,DA,,FIXD,
7834789c-6a3,SCH7,da0ec203,4663,fab67ccb,2024-Dec-13 00:00:00,10.0,TH,,,FIXD,
7834789c-6a3,SCH7,c46b26fb,4664,fab67ccb,2024-Sep-21 00:00:00,10.0,PP,,,LNCH,
78376219-aa9,SCH7,fc4651e0,4665,722e891d,2024-Oct-16 00:00:00,10.0,SM,,,FIXD,
78376219-aa9,SCH7,5573bd5a,4666,722e891d,2024-Sep-20 00:00:00,10.0,DB,PP,,FIXD,
7839c052-ef9,SCH5,01520571,4667,db91cedd,2024-Dec-11 00:00:00,10.0,DB,,DA,FIXD,N
7839c052-ef9,SCH5,8d1f2131,4668,db91cedd,2024-Oct-21 00:00:00,10.0,PP,,,FIXD,N
7839c052-ef9,SCH5,50ddd4d7,4669,db91cedd,2024-Sep-20 00:00:00,10.0,RA,SM,,FIXD,N
78505c68-681,SCH6,f103a952,4670,155b495f,2024-Oct-07 00:00:00,10.0,DA,RA,,FIXD,S
78505c68-681,SCH6,4b9ed6ed,4671,155b495f,2024-Oct-06 00:00:00,10.0,VP,,,PERM,S
78505c68-681,SCH6,0a985a98,4672,155b495f,2024-Nov-01 00:00:00,10.0,DM,DB,,FIXD,S
78505c68-681,SCH6,e252cc86,4673,155b495f,2024-Sep-22 00:00:00,10.0,BU,,,LNCH,S
78505c68-681,SCH6,6271bc0a,4674,155b495f,2024-Dec-04 00:00:00,10.0,PA,,,LNCH,S
78505c68-681,SCH6,c7341617,4675,155b495f,2024-Dec-01 00:00:00,10.0,OT,PP,,LNCH,S
785ae283-62d,SCH3,60ef4ad4,4676,757b32d7,2024-Dec-16 00:00:00,10.0,PP,,,PERM,N
785ae283-62d,SCH3,db53b72c,4677,757b32d7,2024-Nov-22 00:00:00,10.0,DB,,,PERM,N
785ae283-62d,SCH3,8e3fc5da,4678,757b32d7,2024-Oct-29 00:00:00,10.0,TH,,,PERM,N
78619817-704,SCH4,c7e951c4,4679,fea846de,2024-Oct-26 00:00:00,10.0,SM,SM,,LNCH,
