pupilonrolltableid,NativeId,termlyexclusionsonrolltableid,termlyexclusionsonrollorderseqcolumn,sourceid,startdate,sessions,reason1,reason2,reason3,category,senprovision
6eb4d83b-8ec,SCH7,a786975c,4270,fda9b4a5,2025-Jan-11 00:00:00,10.0,PP,PP,,PERM,
6eb4d83b-8ec,SCH7,4d9c1fe2,4271,fda9b4a5,2025-Feb-11 00:00:00,10.0,RA,,,FIXD,
6eb4d83b-8ec,SCH7,2df7bb28,4272,fda9b4a5,2025-Mar-31 00:00:00,10.0,SM,,,FIXD,
6eb4d83b-8ec,SCH7,09e53bdb,4273,fda9b4a5,2025-Mar-09 00:00:00,10.0,PA,,,PERM,
6ee03210-7de,SCH1,b3e77dd7,4274,4ac4ed51,2025-Feb-25 00:00:00,10.0,PP,,,FIXD,
6ee03210-7de,SCH1,6c712d36,4275,4ac4ed51,2025-Feb-09 00:00:00,10.0,BU,,,FIXD,
6ee03210-7de,SCH1,f2f21281,4276,4ac4ed51,2025-Jan-08 00:00:00,10.0,PP,,,FIXD,
6efe9fbb-d8e,SCH2,40fa9f44,4277,08c2b769,2025-Mar-27 00:00:00,10.0,RA,,,PERM,
6efe9fbb-d8e,SCH2,971d47db,4278,08c2b769,2025-Mar-05 00:00:00,10.0,PP,,,PERM,
6efe9fbb-d8e,SCH2,e8a6bc9c,4279,08c2b769,2025-Jan-29 00:00:00,10.0,VA,,,PERM,
6efe9fbb-d8e,SCH2,34909348,4280,08c2b769,2025-Mar-27 00:00:00,10.0,SM,SM,,FIXD,
6efe9fbb-d8e,SCH2,32035bc0,4281,08c2b769,2025-Jan-10 00:00:00,10.0,PP,,,FIXD,
6efe9fbb-d8e,SCH2,e948840d,4282,08c2b769,2025-Apr-09 00:00:00,10.0,BU,,,PERM,
6efe9fbb-d8e,SCH2,91ed536d,4283,08c2b769,2025-Mar-24 00:00:00,10.0,VP,,,LNCH,
6efe9fbb-d8e,SCH2,c557c195,4284,08c2b769,2025-Mar-23 00:00:00,10.0,TH,,,PERM,
6efe9fbb-d8e,SCH2,4dd3849e,4285,08c2b769,2025-Mar-28 00:00:00,10.0,TH,PA,,FIXD,
6efe9fbb-d8e,SCH2,16fb8641,4286,08c2b769,2025-Feb-26 00:00:00,10.0,PA,,,LNCH,
6f05dfe8-23a,SCH4,17d66057,4287,3e8dd67f,2025-Apr-03 00:00:00,10.0,SM,,OT,FIXD,
6f05dfe8-23a,SCH4,0c8d3d39,4288,3e8dd67f,2025-Mar-23 00:00:00,10.0,DA,,,PERM,
6f05dfe8-23a,SCH4,dacfbec5,4289,3e8dd67f,2025-Mar-17 00:00:00,10.0,BU,,,PERM,
6f0f511f-261,SCH5,8abb2e95,4290,4683d831,2025-Feb-06 00:00:00,10.0,PA,,,PERM,
6f0f511f-261,SCH5,dcb6eb85,4291,4683d831,2025-Mar-07 00:00:00,10.0,PA,PP,,FIXD,
6f0f511f-261,SCH5,39d4aa97,4292,4683d831,2025-Mar-13 00:00:00,10.0,PP,,,LNCH,
6f0f511f-261,SCH5,cb7b6621,4293,4683d831,2025-Feb-23 00:00:00,10.0,SM,PA,,FIXD,
6f0f511f-261,SCH5,847de642,4294,4683d831,2025-Mar-10 00:00:00,10.0,RA,PP,,FIXD,
6f0f511f-261,SCH5,15b29efb,4295,4683d831,2025-Mar-22 00:00:00,10.0,DB,,,FIXD,
6f1084a0-bc6,SCH2,755d38b9,4296,5dacb1c9,2025-Feb-26 00:00:00,10.0,DA,,,LNCH,
6f1084a0-bc6,SCH2,ebbe9c74,4297,5dacb1c9,2025-Mar-05 00:00:00,10.0,DM,TH,,FIXD,
6f1084a0-bc6,SCH2,336e4ba4,4298,5dacb1c9,2025-Feb-22 00:00:00,10.0,PP,,,FIXD,
6f1084a0-bc6,SCH2,2f1552d5,4299,5dacb1c9,2025-Jan-09 00:00:00,10.0,DA,DB,,FIXD,
6f1084a0-bc6,SCH2,bba502c1,4300,5dacb1c9,2025-Feb-27 00:00:00,10.0,SM,,,FIXD,
6f27eb8e-a9d,SCH8,77ab0325,4301,81d76b76,2025-Feb-09 00:00:00,10.0,PA,,,PERM,S
6f27eb8e-a9d,SCH8,c3b414eb,4302,81d76b76,2025-Jan-11 00:00:00,10.0,VP,,,FIXD,S
6f27eb8e-a9d,SCH8,8c113c99,4303,81d76b76,2025-Jan-08 00:00:00,10.0,RA,,,PERM,S
6f281063-8f1,SCH6,bb190366,4304,2fcc40d7,2025-Feb-03 00:00:00,10.0,BU,,BU,PERM,E
6f281063-8f1,SCH6,3e85db2a,4305,2fcc40d7,2025-Feb-11 00:00:00,10.0,PP,,,FIXD,E
6f281063-8f1,SCH6,5be091ae,4306,2fcc40d7,2025-Feb-04 00:00:00,10.0,PA,,,FIXD,E
6f281063-8f1,SCH6,76097ee4,4307,2fcc40d7,2025-Mar-13 00:00:00,10.0,RA,,,FIXD,E
6f3064e1-76a,SCH3,04bbd6cc,4308,49d51553,2025-Jan-17 00:00:00,10.0,PP,,,LNCH,A
6f35e091-0ca,SCH5,b5b41c3f,4309,ad95d8d4,2025-Jan-09 00:00:00,10.0,VP,PP,,FIXD,
6f35e091-0ca,SCH5,b797bc2a,4310,ad95d8d4,2025-Jan-09 00:00:00,10.0,TH,,,PERM,
6f35e091-0ca,SCH5,7ccf8c78,4311,ad95d8d4,2025-Mar-16 00:00:00,10.0,VP,PA,,LNCH,
6f35e091-0ca,SCH5,96643915,4312,ad95d8d4,2025-Mar-31 00:00:00,10.0,DM,,,FIXD,
6f35e091-0ca,SCH5,ad2a2aee,4313,ad95d8d4,2025-Feb-11 00:00:00,10.0,VA,,PP,PERM,
6f35e091-0ca,SCH5,91cf13a2,4314,ad95d8d4,2025-Feb-13 00:00:00,10.0,SM,DA,,PERM,
6f35e091-0ca,SCH5,cea40455,4315,ad95d8d4,2025-Feb-12 00:00:00,10.0,RA,,,PERM,
6f58e5ce-b53,SCH1,b53d0842,4316,5187b22f,2025-Jan-23 00:00:00,10.0,PA,DA,,PERM,
6f58e5ce-b53,SCH1,2bbc93bb,4317,5187b22f,2025-Mar-04 00:00:00,10.0,BU,PP,,PERM,
6f58e5ce-b53,SCH1,1a3e1328,4318,5187b22f,2025-Jan-15 00:00:00,10.0,PP,,,PERM,
6f58e5ce-b53,SCH1,2ad56e8e,4319,5187b22f,2025-Jan-22 00:00:00,10.0,PA,,,FIXD,
6f58e5ce-b53,SCH1,c3550742,4320,5187b22f,2025-Apr-04 00:00:00,10.0,RA,,,PERM,
6f58e5ce-b53,SCH1,152070e7,4321,5187b22f,2025-Mar-31 00:00:00,10.0,VA,,,FIXD,
6f58e5ce-b53,SCH1,9dbf54cb,4322,5187b22f,2025-Feb-12 00:00:00,10.0,PA,TH,,FIXD,
6f58e5ce-b53,SCH1,1690d0c8,4323,5187b22f,2025-Feb-13 00:00:00,10.0,TH,,,PERM,
6f58e5ce-b53,SCH1,ef407dc6,4324,5187b22f,2025-Apr-09 00:00:00,10.0,PA,VA,,FIXD,
6f58e5ce-b53,SCH1,547152e3,4325,5187b22f,2025-Feb-13 00:00:00,10.0,SM,PP,DA,FIXD,
6f6ae832-42c,SCH6,9edde71f,4326,e71c5045,2025-Mar-10 00:00:00,10.0,PP,VA,,FIXD,N
6f6ae832-42c,SCH6,6cfc6376,4327,e71c5045,2025-Feb-07 00:00:00,10.0,OT,DB,,FIXD,N
6f6ae832-42c,SCH6,2cea22a9,4328,e71c5045,2025-Jan-17 00:00:00,10.0,RA,,SM,LNCH,N
6f6ae832-42c,SCH6,0f79976a,4329,e71c5045,2025-Mar-31 00:00:00,10.0,VA,,,FIXD,N
6f6ae832-42c,SCH6,af743141,4330,e71c5045,2025-Mar-11 00:00:00,10.0,VA,TH,,PERM,N
6f6ae832-42c,SCH6,b22cb9fb,4331,e71c5045,2025-Apr-09 00:00:00,10.0,PP,,,FIXD,N
6f8c647c-92c,SCH2,1ddb4d1f,4332,c20c5fc2,2025-Feb-23 00:00:00,10.0,RA,DM,,PERM,S
6f8c647c-92c,SCH2,b06b0ec3,4333,c20c5fc2,2025-Feb-20 00:00:00,10.0,DB,,,PERM,S
6f8c647c-92c,SCH2,34d2130a,4334,c20c5fc2,2025-Feb-26 00:00:00,10.0,OT,PP,,FIXD,S
6f8c647c-92c,SCH2,44b6a819,4335,c20c5fc2,2025-Feb-04 00:00:00,10.0,DA,,,PERM,S
6f8c647c-92c,SCH2,e6407220,4336,c20c5fc2,2025-Mar-19 00:00:00,10.0,SM,PA,,FIXD,S
6f8c647c-92c,SCH2,893f75ee,4337,c20c5fc2,2025-Feb-14 00:00:00,10.0,DA,,,LNCH,S
6f8c647c-92c,SCH2,7b330665,4338,c20c5fc2,2025-Mar-11 00:00:00,10.0,DA,SM,,PERM,S
6f8c647c-92c,SCH2,64eae156,4339,c20c5fc2,2025-Jan-12 00:00:00,10.0,TH,,VA,FIXD,S
6fa21e68-0a4,SCH2,781a2beb,4340,db477ae1,2025-Jan-13 00:00:00,10.0,PP,DB,,LNCH,A
6fa8afb4-935,SCH7,43a35eb5,4341,b89d0096,2025-Mar-19 00:00:00,10.0,PA,,,FIXD,E
6fa8afb4-935,SCH7,4aeda244,4342,b89d0096,2025-Mar-17 00:00:00,10.0,DB,,,FIXD,E
6fa8afb4-935,SCH7,265722b0,4343,b89d0096,2025-Feb-24 00:00:00,10.0,DM,,,FIXD,E
6fa8afb4-935,SCH7,04dcef72,4344,b89d0096,2025-Jan-07 00:00:00,10.0,PA,TH,,LNCH,E
6fa8afb4-935,SCH7,0246ecc0,4345,b89d0096,2025-Jan-22 00:00:00,10.0,OT,,,PERM,E
6fa8afb4-935,SCH7,c3b3e9da,4346,b89d0096,2025-Feb-18 00:00:00,10.0,PP,,,PERM,E
6fa8afb4-935,SCH7,aa69da0b,4347,b89d0096,2025-Apr-08 00:00:00,10.0,DA,,,PERM,E
6fa8afb4-935,SCH7,99d9fd82,4348,b89d0096,2025-Jan-22 00:00:00,10.0,VA,,,LNCH,E
6fcd41c1-252,SCH6,d1ac97ee,4349,652ca0bf,2025-Mar-18 00:00:00,10.0,TH,,,PERM,
6fcd41c1-252,SCH6,54bda0eb,4350,652ca0bf,2025-Feb-23 00:00:00,10.0,OT,,,LNCH,
6fcd41c1-252,SCH6,e3e8e0b6,4351,652ca0bf,2025-Feb-26 00:00:00,10.0,PP,,,PERM,
6fcd41c1-252,SCH6,6b8b26a2,4352,652ca0bf,2025-Mar-05 00:00:00,10.0,RA,,,LNCH,
6fcd41c1-252,SCH6,7dc4f89a,4353,652ca0bf,2025-Mar-09 00:00:00,10.0,PP,,,PERM,
6fcd41c1-252,SCH6,b2024f45,4354,652ca0bf,2025-Feb-01 00:00:00,10.0,SM,,,PERM,
7082adc2-2c5,SCH1,a161a567,4355,7f9d544c,2025-Jan-26 00:00:00,10.0,DM,,,PERM,P
7082adc2-2c5,SCH1,0f1833ee,4356,7f9d544c,2025-Feb-13 00:00:00,10.0,PP,,,PERM,P
7082adc2-2c5,SCH1,80fad51a,4357,7f9d544c,2025-Feb-07 00:00:00,10.0,DM,,,PERM,P
7082adc2-2c5,SCH1,81639a7c,4358,7f9d544c,2025-Jan-06 00:00:00,10.0,RA,,BU,PERM,P
7082adc2-2c5,SCH1,1c6f941a,4359,7f9d544c,2025-Feb-03 00:00:00,10.0,VP,,,PERM,P
7082adc2-2c5,SCH1,4baf4330,4360,7f9d544c,2025-Apr-06 00:00:00,10.0,PP,,,PERM,P
7096c15f-8f2,SCH8,3508eb87,4361,6f6daf71,2025-Mar-14 00:00:00,10.0,PA,,,PERM,
7096c15f-8f2,SCH8,e3c2d289,4362,6f6daf71,2025-Jan-07 00:00:00,10.0,PP,,,FIXD,
7096c15f-8f2,SCH8,9d164397,4363,6f6daf71,2025-Jan-28 00:00:00,10.0,DA,,DM,PERM,
7096c15f-8f2,SCH8,dce816cd,4364,6f6daf71,2025-Mar-20 00:00:00,10.0,VP,,,PERM,
7096c15f-8f2,SCH8,a82fdea6,4365,6f6daf71,2025-Feb-20 00:00:00,10.0,DB,,,FIXD,
7096c15f-8f2,SCH8,5dda4fa1,4366,6f6daf71,2025-Feb-27 00:00:00,10.0,TH,,,LNCH,
70a1e6cf-9e0,SCH3,71d5860d,4367,e4a87b47,2025-Jan-26 00:00:00,10.0,DM,PA,,PERM,A
70a1e6cf-9e0,SCH3,84478197,4368,e4a87b47,2025-Mar-12 00:00:00,10.0,BU,,,FIXD,A
70a1e6cf-9e0,SCH3,c71b71fb,4369,e4a87b47,2025-Feb-23 00:00:00,10.0,VA,,,PERM,A
70a1e6cf-9e0,SCH3,0ec0a48b,4370,e4a87b47,2025-Jan-20 00:00:00,10.0,PA,,,FIXD,A
70a1e6cf-9e0,SCH3,210251b7,4371,e4a87b47,2025-Feb-01 00:00:00,10.0,SM,,,PERM,A
70a1e6cf-9e0,SCH3,c7663f57,4372,e4a87b47,2025-Jan-09 00:00:00,10.0,TH,,,FIXD,A
70a453a0-8e0,SCH7,f84ea857,4373,c4923de7,2025-Mar-02 00:00:00,10.0,VP,BU,,FIXD,E
70a453a0-8e0,SCH7,d3bfa5ea,4374,c4923de7,2025-Jan-29 00:00:00,10.0,VP,,,LNCH,E
70a453a0-8e0,SCH7,da6cf23b,4375,c4923de7,2025-Feb-11 00:00:00,10.0,RA,DM,,FIXD,E
70a453a0-8e0,SCH7,cba2e7c6,4376,c4923de7,2025-Feb-25 00:00:00,10.0,RA,DM,,LNCH,E
70a453a0-8e0,SCH7,7f9bfa67,4377,c4923de7,2025-Jan-15 00:00:00,10.0,SM,,DA,LNCH,E
70a453a0-8e0,SCH7,ae66ecc0,4378,c4923de7,2025-Mar-18 00:00:00,10.0,TH,,,PERM,E
70a453a0-8e0,SCH7,cb7f7fae,4379,c4923de7,2025-Jan-12 00:00:00,10.0,BU,,,LNCH,E
71165e8e-922,SCH3,36b0f9fa,4380,9bb4fccd,2025-Mar-23 00:00:00,10.0,BU,,,PERM,K
71165e8e-922,SCH3,fa8c6e8b,4381,9bb4fccd,2025-Jan-18 00:00:00,10.0,RA,SM,,LNCH,K
71165e8e-922,SCH3,c1c09dec,4382,9bb4fccd,2025-Mar-17 00:00:00,10.0,VA,,,PERM,K
71165e8e-922,SCH3,58c1c514,4383,9bb4fccd,2025-Jan-29 00:00:00,10.0,PA,DM,,FIXD,K
71165e8e-922,SCH3,cfd063e6,4384,9bb4fccd,2025-Feb-23 00:00:00,10.0,SM,PA,,FIXD,K
71165e8e-922,SCH3,c1d9f4c1,4385,9bb4fccd,2025-Feb-22 00:00:00,10.0,SM,,PP,PERM,K
71165e8e-922,SCH3,8622308a,4386,9bb4fccd,2025-Feb-25 00:00:00,10.0,PP,TH,,FIXD,K
71165e8e-922,SCH3,9135ec9d,4387,9bb4fccd,2025-Jan-16 00:00:00,10.0,VP,VP,,FIXD,K
7192cac1-2d7,SCH4,4f95f157,4388,d659e1d8,2025-Jan-24 00:00:00,10.0,DB,VP,,LNCH,
7192cac1-2d7,SCH4,9cb917c5,4389,d659e1d8,2025-Apr-08 00:00:00,10.0,PP,,,FIXD,
7197f827-47f,SCH6,ec87134c,4390,ede82042,2025-Mar-13 00:00:00,10.0,OT,BU,,PERM,A
72160bba-44f,SCH3,491e5cc7,4391,dc276378,2025-Jan-16 00:00:00,10.0,PP,,,FIXD,K
72160bba-44f,SCH3,d44bb488,4392,dc276378,2025-Mar-21 00:00:00,10.0,RA,,,FIXD,K
72160bba-44f,SCH3,b60d4b72,4393,dc276378,2025-Mar-24 00:00:00,10.0,OT,,,FIXD,K
72160bba-44f,SCH3,59441868,4394,dc276378,2025-Mar-28 00:00:00,10.0,VP,,,FIXD,K
72160bba-44f,SCH3,afeff776,4395,dc276378,2025-Mar-17 00:00:00,10.0,VP,DA,,PERM,K
72160bba-44f,SCH3,60e661ef,4396,dc276378,2025-Mar-10 00:00:00,10.0,BU,VP,,FIXD,K
72160bba-44f,SCH3,25ac6478,4397,dc276378,2025-Apr-04 00:00:00,10.0,PA,,,LNCH,K
72160bba-44f,SCH3,55e28568,4398,dc276378,2025-Mar-12 00:00:00,10.0,BU,,,FIXD,K
724caba2-02b,SCH4,bb3c0a9f,4399,095bf3b1,2025-Mar-05 00:00:00,10.0,VP,BU,,PERM,
724caba2-02b,SCH4,6534057d,4400,095bf3b1,2025-Mar-14 00:00:00,10.0,VP,,,FIXD,
724caba2-02b,SCH4,44537110,4401,095bf3b1,2025-Mar-24 00:00:00,10.0,TH,VA,,FIXD,
724caba2-02b,SCH4,ad6a162d,4402,095bf3b1,2025-Mar-22 00:00:00,10.0,SM,,,FIXD,
724caba2-02b,SCH4,f29af0c6,4403,095bf3b1,2025-Mar-25 00:00:00,10.0,RA,,,LNCH,
724caba2-02b,SCH4,118fc6c1,4404,095bf3b1,2025-Feb-14 00:00:00,10.0,VA,,,FIXD,
725e13b9-5b4,SCH1,f4d44d5c,4405,41b30c87,2025-Mar-26 00:00:00,10.0,VP,,,FIXD,A
725e13b9-5b4,SCH1,403cd633,4406,41b30c87,2025-Mar-21 00:00:00,10.0,SM,VA,,PERM,A
725e13b9-5b4,SCH1,1b517959,4407,41b30c87,2025-Mar-04 00:00:00,10.0,SM,,,PERM,A
72cc9f4a-d64,SCH3,d07c83c3,4408,b24ff8da,2025-Mar-26 00:00:00,10.0,PP,,,LNCH,
72cc9f4a-d64,SCH3,6edff844,4409,b24ff8da,2025-Mar-13 00:00:00,10.0,SM,,PP,FIXD,
72cc9f4a-d64,SCH3,d73e2781,4410,b24ff8da,2025-Apr-08 00:00:00,10.0,VA,,,PERM,
72cc9f4a-d64,SCH3,001cce57,4411,b24ff8da,2025-Jan-12 00:00:00,10.0,DB,,,LNCH,
72cc9f4a-d64,SCH3,e5bbecfb,4412,b24ff8da,2025-Feb-22 00:00:00,10.0,VP,RA,,FIXD,
72cc9f4a-d64,SCH3,1145f10e,4413,b24ff8da,2025-Jan-15 00:00:00,10.0,PP,,,LNCH,
72cc9f4a-d64,SCH3,44d4cc03,4414,b24ff8da,2025-Jan-16 00:00:00,10.0,DB,,,LNCH,
72cc9f4a-d64,SCH3,1f1c6475,4415,b24ff8da,2025-Jan-22 00:00:00,10.0,PP,,,LNCH,
72cc9f4a-d64,SCH3,49095eaf,4416,b24ff8da,2025-Apr-03 00:00:00,10.0,VA,DM,,FIXD,
72cd7eca-a02,SCH5,0773ed52,4417,b0fa5ec6,2025-Jan-11 00:00:00,10.0,DA,RA,,PERM,
72cd7eca-a02,SCH5,acedc1d4,4418,b0fa5ec6,2025-Jan-24 00:00:00,10.0,DA,,,FIXD,
72ce6a5b-79d,SCH1,7822c102,4419,b0ccb5da,2025-Jan-19 00:00:00,10.0,DA,,,LNCH,
72ce6a5b-79d,SCH1,44f98f11,4420,b0ccb5da,2025-Jan-29 00:00:00,10.0,VA,,,FIXD,
72dc6ee3-3a8,SCH8,07e2e739,4421,854aef30,2025-Feb-03 00:00:00,10.0,RA,,,LNCH,S
72dc6ee3-3a8,SCH8,df343a80,4422,854aef30,2025-Mar-13 00:00:00,10.0,PP,,,LNCH,S
72dc6ee3-3a8,SCH8,1adb8b5b,4423,854aef30,2025-Feb-24 00:00:00,10.0,PP,BU,,PERM,S
731cf4d6-718,SCH4,6871e5db,4424,e2019450,2025-Feb-06 00:00:00,10.0,DA,DA,,PERM,P
731cf4d6-718,SCH4,3f4a0572,4425,e2019450,2025-Mar-28 00:00:00,10.0,VA,DB,,FIXD,P
731cf4d6-718,SCH4,98de2a08,4426,e2019450,2025-Jan-19 00:00:00,10.0,PP,,,PERM,P
731cf4d6-718,SCH4,25cc4897,4427,e2019450,2025-Feb-12 00:00:00,10.0,TH,,,FIXD,P
733ee400-fed,SCH6,25e11273,4428,0972094f,2025-Jan-28 00:00:00,10.0,VA,BU,DB,FIXD,
733ee400-fed,SCH6,b4d6f01a,4429,0972094f,2025-Mar-26 00:00:00,10.0,DA,,,LNCH,
733ee400-fed,SCH6,8d00de2f,4430,0972094f,2025-Apr-07 00:00:00,10.0,SM,,,LNCH,
733ee400-fed,SCH6,e0bc840b,4431,0972094f,2025-Jan-11 00:00:00,10.0,PP,,,FIXD,
73784bd8-3ab,SCH5,e64e73ca,4432,73833f45,2025-Jan-31 00:00:00,10.0,VP,,,FIXD,N
73784bd8-3ab,SCH5,87e72e78,4433,73833f45,2025-Apr-03 00:00:00,10.0,DM,,,FIXD,N
73784bd8-3ab,SCH5,000c8a41,4434,73833f45,2025-Feb-03 00:00:00,10.0,PA,,,LNCH,N
738de7a0-664,SCH7,edb4ce3d,4435,15b76b63,2025-Jan-24 00:00:00,10.0,PP,,,PERM,N
739f22d6-f2c,SCH7,d41cb34d,4436,d41ddb27,2025-Mar-11 00:00:00,10.0,VA,BU,,PERM,A
73abd180-681,SCH5,1967f58f,4437,de4ee384,2025-Jan-23 00:00:00,10.0,BU,,,FIXD,E
73abd180-681,SCH5,658a81bd,4438,de4ee384,2025-Feb-10 00:00:00,10.0,VA,VA,,LNCH,E
73abd180-681,SCH5,7ca50d9e,4439,de4ee384,2025-Jan-15 00:00:00,10.0,VP,,,LNCH,E
73abd180-681,SCH5,7b9a81d9,4440,de4ee384,2025-Feb-02 00:00:00,10.0,VP,VA,,FIXD,E
73abd180-681,SCH5,f90d060a,4441,de4ee384,2025-Mar-29 00:00:00,10.0,SM,,DM,LNCH,E
73abd180-681,SCH5,50d56d9d,4442,de4ee384,2025-Mar-11 00:00:00,10.0,VA,,,PERM,E
73abd180-681,SCH5,5e591b3b,4443,de4ee384,2025-Feb-22 00:00:00,10.0,PP,PP,,LNCH,E
73abd180-681,SCH5,11876261,4444,de4ee384,2025-Feb-21 00:00:00,10.0,RA,,,PERM,E
73abd180-681,SCH5,fa499b13,4445,de4ee384,2025-Jan-09 00:00:00,10.0,RA,SM,,PERM,E
73abd180-681,SCH5,44a212be,4446,de4ee384,2025-Jan-16 00:00:00,10.0,BU,RA,,FIXD,E
73bdaa7f-5d6,SCH1,77066dc1,4447,f651364f,2025-Jan-23 00:00:00,10.0,RA,RA,,PERM,
73bdaa7f-5d6,SCH1,adc04270,4448,f651364f,2025-Mar-29 00:00:00,10.0,SM,,,LNCH,
73bdaa7f-5d6,SCH1,d564c528,4449,f651364f,2025-Feb-13 00:00:00,10.0,VA,PP,,PERM,
73bdaa7f-5d6,SCH1,319ab9c6,4450,f651364f,2025-Mar-14 00:00:00,10.0,PA,PP,,FIXD,
73bdaa7f-5d6,SCH1,fc43ce9d,4451,f651364f,2025-Mar-16 00:00:00,10.0,DB,,,FIXD,
73c79696-5a2,SCH6,7a8751c5,4452,64776e7c,2025-Feb-17 00:00:00,10.0,DB,BU,PP,LNCH,E
73c79696-5a2,SCH6,dbba46bd,4453,64776e7c,2025-Mar-02 00:00:00,10.0,BU,,,FIXD,E
73c79696-5a2,SCH6,50b0bbe7,4454,64776e7c,2025-Feb-10 00:00:00,10.0,VA,RA,,PERM,E
73c79696-5a2,SCH6,ce8ca886,4455,64776e7c,2025-Jan-20 00:00:00,10.0,SM,,BU,PERM,E
73c79696-5a2,SCH6,a2a6a7a8,4456,64776e7c,2025-Mar-26 00:00:00,10.0,VP,,,PERM,E
7456632b-d8a,SCH8,19db8444,4457,2a75fa9d,2025-Feb-22 00:00:00,10.0,TH,PP,,FIXD,
7456632b-d8a,SCH8,a1c80c45,4458,2a75fa9d,2025-Feb-19 00:00:00,10.0,TH,,,FIXD,
7456632b-d8a,SCH8,e2911037,4459,2a75fa9d,2025-Feb-26 00:00:00,10.0,PA,,,FIXD,
7456632b-d8a,SCH8,1ffd7603,4460,2a75fa9d,2025-Feb-14 00:00:00,10.0,SM,,,FIXD,
7456632b-d8a,SCH8,1d484d39,4461,2a75fa9d,2025-Jan-06 00:00:00,10.0,PP,,,PERM,
7456632b-d8a,SCH8,c025d676,4462,2a75fa9d,2025-Jan-26 00:00:00,10.0,TH,,,FIXD,
7456632b-d8a,SCH8,36a9c2f8,4463,2a75fa9d,2025-Jan-11 00:00:00,10.0,PA,,,PERM,
7456632b-d8a,SCH8,9da02cd1,4464,2a75fa9d,2025-Mar-04 00:00:00,10.0,VA,RA,,FIXD,
74732bd6-898,SCH1,b6a22b56,4465,371ac41e,2025-Feb-10 00:00:00,10.0,PP,,,LNCH,A
74732bd6-898,SCH1,a720c2f0,4466,371ac41e,2025-Feb-26 00:00:00,10.0,BU,,,FIXD,A
74732bd6-898,SCH1,31868807,4467,371ac41e,2025-Feb-26 00:00:00,10.0,TH,,,FIXD,A
74732bd6-898,SCH1,4367156c,4468,371ac41e,2025-Jan-06 00:00:00,10.0,DB,,,LNCH,A
74732bd6-898,SCH1,1ad766bc,4469,371ac41e,2025-Jan-24 00:00:00,10.0,DM,,,PERM,A
74732bd6-898,SCH1,84490a25,4470,371ac41e,2025-Mar-16 00:00:00,10.0,RA,,,PERM,A
7488bf53-c6d,SCH5,09b483d2,4471,261be8f8,2025-Feb-21 00:00:00,10.0,TH,,,PERM,
7488bf53-c6d,SCH5,b9d05929,4472,261be8f8,2025-Apr-04 00:00:00,10.0,BU,,,FIXD,
7488bf53-c6d,SCH5,597f94cb,4473,261be8f8,2025-Jan-08 00:00:00,10.0,PA,PP,,PERM,
7488bf53-c6d,SCH5,b11c26ac,4474,261be8f8,2025-Feb-26 00:00:00,10.0,VA,,,LNCH,
7488bf53-c6d,SCH5,3fbca852,4475,261be8f8,2025-Mar-10 00:00:00,10.0,DA,DM,,FIXD,
7488bf53-c6d,SCH5,ba02d907,4476,261be8f8,2025-Apr-02 00:00:00,10.0,BU,,,PERM,
7488bf53-c6d,SCH5,ca7a4099,4477,261be8f8,2025-Feb-06 00:00:00,10.0,PP,,,FIXD,
7488bf53-c6d,SCH5,b96a0eaf,4478,261be8f8,2025-Mar-22 00:00:00,10.0,PA,,,PERM,
74964274-282,SCH3,bed5ae6d,4479,9df72012,2025-Apr-06 00:00:00,10.0,PP,RA,,FIXD,
74964274-282,SCH3,16b0a95d,4480,9df72012,2025-Feb-17 00:00:00,10.0,VA,PP,,FIXD,
74964274-282,SCH3,1504dcec,4481,9df72012,2025-Mar-12 00:00:00,10.0,RA,,,LNCH,
74964274-282,SCH3,94d4c6ba,4482,9df72012,2025-Jan-22 00:00:00,10.0,DB,,,PERM,
74964274-282,SCH3,339d1fc2,4483,9df72012,2025-Mar-05 00:00:00,10.0,VA,,,FIXD,
74964274-282,SCH3,a143118d,4484,9df72012,2025-Apr-05 00:00:00,10.0,PP,,,LNCH,
74b42cd1-655,SCH8,acdd4873,4485,f943131f,2025-Jan-24 00:00:00,10.0,VA,,,FIXD,A
74b42cd1-655,SCH8,ddad8868,4486,f943131f,2025-Mar-09 00:00:00,10.0,DA,,,LNCH,A
74b42cd1-655,SCH8,c5d90ac2,4487,f943131f,2025-Feb-21 00:00:00,10.0,VP,,,FIXD,A
74b42cd1-655,SCH8,242afe7d,4488,f943131f,2025-Jan-16 00:00:00,10.0,BU,,,PERM,A
74b42cd1-655,SCH8,dd0426b1,4489,f943131f,2025-Jan-11 00:00:00,10.0,PP,,,PERM,A
74b42cd1-655,SCH8,aa1a42b7,4490,f943131f,2025-Mar-04 00:00:00,10.0,DA,,,FIXD,A
74b42cd1-655,SCH8,31e3f548,4491,f943131f,2025-Mar-04 00:00:00,10.0,VA,PP,,PERM,A
74b42cd1-655,SCH8,cda013e7,4492,f943131f,2025-Mar-20 00:00:00,10.0,DB,,,PERM,A
74d5df59-b7b,SCH7,37c35d3d,4493,c3707590,2025-Jan-24 00:00:00,10.0,RA,PP,,FIXD,S
74d5df59-b7b,SCH7,6f709406,4494,c3707590,2025-Feb-20 00:00:00,10.0,DA,,,PERM,S
74d5df59-b7b,SCH7,f3d5bd94,4495,c3707590,2025-Jan-12 00:00:00,10.0,TH,VP,,LNCH,S
