pupilonrolltableid,NativeId,termlysessiondetailsonrolltableid,termlysessiondetailsonrollorderseqcolumn,sourceid,sessions,attendancereason
6ccabdf3-588,SCH3,758d80ef,22111,a698fb5a,129.0,M
6ccabdf3-588,SCH3,ab0d6a9b,22112,a698fb5a,130.0,Y
6cce058c-9cc,SCH1,0f1441e8,22115,a85e6552,132.0,E
6cce058c-9cc,SCH1,ea9349ab,22114,a85e6552,139.0,H
6cce058c-9cc,SCH1,730930b0,22116,a85e6552,130.0,R
6cd04c68-725,SCH3,68175e34,22122,22340a16,134.0,G
6cd04c68-725,SCH3,ec5c47c4,22119,22340a16,130.0,H
6cd04c68-725,SCH3,38b94f90,22117,22340a16,118.0,N
6cd04c68-725,SCH3,8eea4041,22120,22340a16,137.0,S
6cd04c68-725,SCH3,c3e6e6d1,22121,22340a16,124.0,Z
6cd349fb-b95,SCH3,b262734a,22123,55dc2484,131.0,N
6cddbe16-7fc,SCH1,47d2c2e6,22124,d53b2b6a,132.0,T
6cddbe16-7fc,SCH1,e9f773b3,22125,d53b2b6a,121.0,U
6cdefd96-49e,SCH3,b991b069,22127,adbdf4c2,134.0,C
6cdefd96-49e,SCH3,010e965b,22128,adbdf4c2,121.0,I
6cdefd96-49e,SCH3,742c9457,22126,adbdf4c2,125.0,T
6cdf89b4-f98,SCH5,5f5a3443,22131,69d6a7cb,133.0,G
6cdf89b4-f98,SCH5,28724569,22133,69d6a7cb,123.0,H
6cdf89b4-f98,SCH5,db637232,22129,69d6a7cb,126.0,I
6cdf89b4-f98,SCH5,8178b199,22130,69d6a7cb,136.0,R
6cdf89b4-f98,SCH5,57a7b33c,22132,69d6a7cb,132.0,U
6cfafa96-f30,SCH3,b4175c52,22139,aadc7272,136.0,C
6cfafa96-f30,SCH3,4f814b06,22134,aadc7272,128.0,G
6cfafa96-f30,SCH3,c5aeba35,22142,aadc7272,135.0,H
6cfafa96-f30,SCH3,5045ff57,22138,aadc7272,134.0,I
6cfafa96-f30,SCH3,7b50566e,22137,aadc7272,121.0,T
6cfafa96-f30,SCH3,d295b535,22140,aadc7272,121.0,U
6cfafa96-f30,SCH3,8f61d382,22141,aadc7272,124.0,X
6cfafa96-f30,SCH3,5b7c3521,22135,aadc7272,138.0,Y
6cfb5eae-970,SCH2,fbba00a5,22147,d6179e5d,126.0,C
6cfb5eae-970,SCH2,d176c6ec,22146,d6179e5d,128.0,E
6cfb5eae-970,SCH2,4f37772b,22149,d6179e5d,126.0,H
6cfb5eae-970,SCH2,9f77cd1b,22144,d6179e5d,131.0,N
6cfb5eae-970,SCH2,1ee17871,22143,d6179e5d,,R
6cfb5eae-970,SCH2,b31c1dde,22145,d6179e5d,134.0,S
6cfd937c-b44,SCH2,884d5ae1,22155,5d1466a3,137.0,C
6cfd937c-b44,SCH2,f88d108f,22159,5d1466a3,126.0,E
6cfd937c-b44,SCH2,3d73f5b6,22151,5d1466a3,126.0,H
6cfd937c-b44,SCH2,80e5b9b4,22157,5d1466a3,131.0,I
6cfd937c-b44,SCH2,e954e1a0,22152,5d1466a3,134.0,N
6cfd937c-b44,SCH2,cb2d8183,22158,5d1466a3,123.0,R
6cfd937c-b44,SCH2,181de770,22153,5d1466a3,127.0,Y
6d0293c7-678,SCH7,c35acd13,22165,6f6e4abb,,E
6d0293c7-678,SCH7,6deaaebb,22160,6f6e4abb,126.0,G
6d0293c7-678,SCH7,224d874f,22162,6f6e4abb,131.0,I
6d0293c7-678,SCH7,994e542d,22163,6f6e4abb,135.0,M
6d0293c7-678,SCH7,2d64bca7,22161,6f6e4abb,133.0,R
6d0293c7-678,SCH7,00019960,22166,6f6e4abb,131.0,S
6d0a0839-786,SCH5,14ab788a,22174,67d94e50,126.0,C
6d0a0839-786,SCH5,129b6c95,22177,67d94e50,130.0,G
6d0a0839-786,SCH5,93af7e90,22170,67d94e50,130.0,I
6d0a0839-786,SCH5,e13f4c0d,22168,67d94e50,129.0,M
6d0a0839-786,SCH5,beb1eca5,22172,67d94e50,130.0,O
6d0a0839-786,SCH5,dd1e078f,22169,67d94e50,123.0,U
6d147368-e8c,SCH1,288425a0,22182,8b61c9d1,,C
6d147368-e8c,SCH1,eea10038,22185,8b61c9d1,123.0,H
6d147368-e8c,SCH1,cecd3ed5,22184,8b61c9d1,130.0,I
6d147368-e8c,SCH1,e1200ae2,22179,8b61c9d1,120.0,M
6d147368-e8c,SCH1,2f263087,22180,8b61c9d1,132.0,O
6d147368-e8c,SCH1,4801a181,22181,8b61c9d1,136.0,R
6d147368-e8c,SCH1,d5c5107a,22178,8b61c9d1,130.0,Y
6d156b4e-266,SCH2,9a419c7d,22188,ec178e98,130.0,I
6d156b4e-266,SCH2,2bc93824,22187,ec178e98,134.0,O
6d156b4e-266,SCH2,4c1dd213,22186,ec178e98,140.0,U
6d1a5daf-521,SCH6,eb0f5e52,22189,008f6acb,129.0,I
6d1a5daf-521,SCH6,6ad5828f,22191,008f6acb,125.0,N
6d1a5daf-521,SCH6,b0e8aea9,22190,008f6acb,133.0,Y
6d1beb4e-67f,SCH3,ccd10a98,22197,dbc6e993,126.0,E
6d1beb4e-67f,SCH3,c475438a,22194,dbc6e993,136.0,H
6d1beb4e-67f,SCH3,cfa7b6b6,22198,dbc6e993,128.0,M
6d1beb4e-67f,SCH3,db69145f,22192,dbc6e993,126.0,N
6d1beb4e-67f,SCH3,a727788b,22195,dbc6e993,139.0,O
6d1beb4e-67f,SCH3,f03f291a,22193,dbc6e993,128.0,T
6d1beb4e-67f,SCH3,733008f0,22196,dbc6e993,138.0,X
6d24a30c-6dc,SCH8,7bb35c01,22201,2a4f69d9,129.0,C
6d24a30c-6dc,SCH8,73484192,22202,2a4f69d9,144.0,E
6d24a30c-6dc,SCH8,d3b078b4,22204,2a4f69d9,134.0,H
6d24a30c-6dc,SCH8,761d9145,22207,2a4f69d9,136.0,I
6d24a30c-6dc,SCH8,3125927d,22203,2a4f69d9,135.0,M
6d24a30c-6dc,SCH8,a6f6c625,22205,2a4f69d9,132.0,X
6d279a21-5c9,SCH5,f1587d66,22210,20c5aab6,130.0,E
6d279a21-5c9,SCH5,59773f7a,22212,20c5aab6,130.0,G
6d279a21-5c9,SCH5,d73fb670,22215,20c5aab6,132.0,H
6d279a21-5c9,SCH5,1c32642c,22213,20c5aab6,130.0,R
6d2ba30b-32d,SCH7,a6f01ac3,22218,957d1e57,130.0,I
6d2ba30b-32d,SCH7,fd759645,22216,957d1e57,126.0,M
6d2ba30b-32d,SCH7,054974e1,22219,957d1e57,120.0,O
6d2ba30b-32d,SCH7,84114539,22217,957d1e57,124.0,S
6d37741c-d48,SCH1,41c5334b,22220,9359a3e5,123.0,M
6d38680a-fa0,SCH2,efdb70c4,22221,c46bd20b,124.0,I
6d3cea58-852,SCH7,e457897e,22226,6849b5b5,116.0,C
6d3cea58-852,SCH7,1632980b,22223,6849b5b5,132.0,E
6d3cea58-852,SCH7,0eb76e33,22228,6849b5b5,130.0,G
6d3cea58-852,SCH7,d6cddfd8,22225,6849b5b5,126.0,H
6d3cea58-852,SCH7,a61654b0,22230,6849b5b5,127.0,M
6d3cea58-852,SCH7,6e4e17d8,22227,6849b5b5,140.0,O
6d3cea58-852,SCH7,d0e2e059,22229,6849b5b5,121.0,U
6d3cea58-852,SCH7,518b5a0e,22231,6849b5b5,136.0,Y
6d3cea58-852,SCH7,0f414ab1,22222,6849b5b5,126.0,Z
6d435db6-cc1,SCH4,975f29c7,22237,0b613221,129.0,C
6d435db6-cc1,SCH4,71f3e31c,22236,0b613221,139.0,G
6d435db6-cc1,SCH4,38338133,22234,0b613221,129.0,I
6d435db6-cc1,SCH4,d547844c,22232,0b613221,130.0,M
6d435db6-cc1,SCH4,b710e087,22233,0b613221,132.0,X
6d435db6-cc1,SCH4,0adf8e61,22235,0b613221,131.0,Y
6d4a5928-0e0,SCH4,f4948996,22243,57dfa8a3,128.0,C
6d4a5928-0e0,SCH4,1ccc5230,22246,57dfa8a3,141.0,E
6d4a5928-0e0,SCH4,b3391169,22241,57dfa8a3,123.0,G
6d4a5928-0e0,SCH4,f9c3693a,22244,57dfa8a3,138.0,I
6d4a5928-0e0,SCH4,ded993d1,22247,57dfa8a3,134.0,S
6d4a5928-0e0,SCH4,1f4ba8fa,22240,57dfa8a3,129.0,X
6d4a5928-0e0,SCH4,13910bc3,22245,57dfa8a3,131.0,Y
6d4a5928-0e0,SCH4,6477a1e7,22239,57dfa8a3,132.0,Z
6d4b3353-1f7,SCH3,4b20465a,22249,164ae3b9,133.0,H
6d4b3353-1f7,SCH3,71bbf135,22248,164ae3b9,135.0,M
6d4b3353-1f7,SCH3,4f7da128,22252,164ae3b9,144.0,T
6d4b3353-1f7,SCH3,f084f8bc,22250,164ae3b9,123.0,U
6d55530a-8ec,SCH6,10e7bd10,22255,9989f4c5,122.0,E
6d55530a-8ec,SCH6,e89a437f,22253,9989f4c5,130.0,G
6d55530a-8ec,SCH6,ba686485,22254,9989f4c5,123.0,I
6d55530a-8ec,SCH6,e3060663,22256,9989f4c5,132.0,M
6d55530a-8ec,SCH6,69fad235,22258,9989f4c5,133.0,R
6d6ea612-fb6,SCH1,26c849b1,22262,9ff0cc14,130.0,E
6d6ea612-fb6,SCH1,2a9a31cd,22260,9ff0cc14,135.0,M
6d6ea612-fb6,SCH1,eb4f256b,22263,9ff0cc14,135.0,N
6d6ea612-fb6,SCH1,30a93cc0,22264,9ff0cc14,127.0,T
6d6ea612-fb6,SCH1,dcaef128,22261,9ff0cc14,134.0,X
6d71a64b-eeb,SCH2,dada1bdd,22269,99e25178,126.0,C
6d71a64b-eeb,SCH2,7e8e81dc,22265,99e25178,132.0,E
6d71a64b-eeb,SCH2,a53d52c5,22266,99e25178,141.0,H
6d71a64b-eeb,SCH2,d9739c57,22267,99e25178,129.0,M
6d71a64b-eeb,SCH2,aeb570e9,22268,99e25178,139.0,Y
6d71a64b-eeb,SCH2,8a2b62db,22270,99e25178,118.0,Z
6d724c8b-138,SCH6,1d0150b4,22276,f553a8d8,122.0,G
6d724c8b-138,SCH6,61bf9a2e,22273,f553a8d8,126.0,H
6d724c8b-138,SCH6,7073c3b4,22279,f553a8d8,139.0,M
6d724c8b-138,SCH6,f5fea527,22274,f553a8d8,124.0,R
6d724c8b-138,SCH6,c0830d56,22280,f553a8d8,127.0,U
6d724c8b-138,SCH6,f83c2fee,22275,f553a8d8,119.0,X
6d761ec3-bc6,SCH2,d7fa1765,22281,2f47b8d7,131.0,M
6d761ec3-bc6,SCH2,6edb2978,22282,2f47b8d7,125.0,Z
6d7bd32f-7ca,SCH4,fba72a3e,22290,442eb427,124.0,C
6d7bd32f-7ca,SCH4,efe27fcd,22286,442eb427,123.0,I
6d7bd32f-7ca,SCH4,c3105423,22285,442eb427,131.0,M
6d7bd32f-7ca,SCH4,dd372d3e,22283,442eb427,128.0,O
6d7bd32f-7ca,SCH4,062c7025,22284,442eb427,129.0,R
6d7bd32f-7ca,SCH4,fe158886,22287,442eb427,132.0,U
6d854ea8-d4e,SCH8,96d7963b,22293,4d882014,130.0,C
6d88233e-22d,SCH2,e3401c22,22297,80aae4c4,127.0,C
6d88233e-22d,SCH2,9378b75c,22299,80aae4c4,124.0,H
6d88233e-22d,SCH2,c0dc5272,22295,80aae4c4,136.0,M
6d8d0f3d-3cc,SCH5,4b7ac20f,22301,6a240c97,135.0,G
6d8d0f3d-3cc,SCH5,5dc23f88,22300,6a240c97,132.0,H
6d995b41-f0e,SCH7,5ef1cc55,22303,a4b25d26,127.0,N
6d9a38d9-7a0,SCH1,689f5d56,22305,43933630,129.0,E
6d9a38d9-7a0,SCH1,7d7f87d5,22306,43933630,126.0,H
6d9a38d9-7a0,SCH1,11fb942a,22308,43933630,138.0,M
6d9a38d9-7a0,SCH1,3be11596,22310,43933630,132.0,N
6d9a38d9-7a0,SCH1,f9853057,22307,43933630,120.0,R
6d9a38d9-7a0,SCH1,ebff3961,22311,43933630,135.0,U
6d9a38d9-7a0,SCH1,1180912b,22304,43933630,129.0,Y
6da583b4-471,SCH1,716b62af,22312,55b8fbc4,133.0,C
6da583b4-471,SCH1,09a32849,22314,55b8fbc4,136.0,E
6da583b4-471,SCH1,25723a7c,22320,55b8fbc4,132.0,M
6da583b4-471,SCH1,7f7ed57c,22316,55b8fbc4,128.0,O
6da583b4-471,SCH1,a7f9333b,22315,55b8fbc4,130.0,S
6da583b4-471,SCH1,244b0f5b,22313,55b8fbc4,127.0,X
6da583b4-471,SCH1,21246044,22319,55b8fbc4,126.0,Y
6da617b6-eb2,SCH4,2743fc97,22323,b21ddef4,121.0,#
6da617b6-eb2,SCH4,9ceb6150,22322,b21ddef4,130.0,C
6da617b6-eb2,SCH4,fbb03056,22328,b21ddef4,128.0,E
6da617b6-eb2,SCH4,03119dd7,22321,b21ddef4,136.0,G
6da617b6-eb2,SCH4,744cc4e0,22327,b21ddef4,138.0,N
6da617b6-eb2,SCH4,b601b738,22326,b21ddef4,129.0,O
6da617b6-eb2,SCH4,94dc407a,22330,b21ddef4,136.0,T
6da617b6-eb2,SCH4,08119a6b,22329,b21ddef4,136.0,U
6da617b6-eb2,SCH4,227f8695,22325,b21ddef4,134.0,Y
6da6fd97-fae,SCH2,27140cb1,22333,742c73c2,123.0,C
6da6fd97-fae,SCH2,773e0c4e,22331,742c73c2,134.0,E
6da6fd97-fae,SCH2,130d20bd,22332,742c73c2,123.0,I
6da6fd97-fae,SCH2,f44c83fb,22336,742c73c2,136.0,N
6da6fd97-fae,SCH2,2de9d885,22337,742c73c2,148.0,S
6da6fd97-fae,SCH2,48c6bceb,22334,742c73c2,131.0,T
6db1d484-7ed,SCH8,ee6a9285,22338,e84952b0,134.0,N
6db62d38-6e7,SCH4,1cb0f29a,22345,afeb4795,122.0,E
6db62d38-6e7,SCH4,a5d22f0d,22343,afeb4795,123.0,G
6db62d38-6e7,SCH4,cad37358,22340,afeb4795,140.0,H
6db62d38-6e7,SCH4,f595bd3e,22341,afeb4795,134.0,M
6db62d38-6e7,SCH4,61afcab9,22344,afeb4795,138.0,X
6db945d1-d28,SCH7,09112257,22348,15707bfa,128.0,C
6db945d1-d28,SCH7,06f033d1,22351,15707bfa,132.0,E
6db945d1-d28,SCH7,376610a2,22356,15707bfa,135.0,G
6db945d1-d28,SCH7,8e8c3b0e,22350,15707bfa,134.0,I
6db945d1-d28,SCH7,12b35238,22349,15707bfa,133.0,Z
6dbd38cf-5e4,SCH5,0895ff4d,22357,3b761cf3,131.0,G
6dbd38cf-5e4,SCH5,023f2ae3,22358,3b761cf3,133.0,I
6dbe503c-e7a,SCH2,0240e5e8,22359,3c703867,122.0,C
6dbe503c-e7a,SCH2,a58a7745,22360,3c703867,132.0,H
6dbe503c-e7a,SCH2,d2584ed4,22361,3c703867,128.0,S
6dc351b0-a7b,SCH6,a96a2998,22371,61aa9f8b,130.0,I
6dc351b0-a7b,SCH6,5b160b9a,22367,61aa9f8b,133.0,M
6dc351b0-a7b,SCH6,69805f89,22365,61aa9f8b,133.0,N
6dc351b0-a7b,SCH6,ce74338b,22366,61aa9f8b,125.0,O
6dc351b0-a7b,SCH6,3a35a5cf,22370,61aa9f8b,125.0,R
6dc351b0-a7b,SCH6,04ba29ce,22364,61aa9f8b,123.0,S
6dc351b0-a7b,SCH6,b6c72d18,22369,61aa9f8b,135.0,T
6dc351b0-a7b,SCH6,2742b375,22368,61aa9f8b,140.0,X
6dcc09f7-26a,SCH3,49bde388,22373,5267d373,122.0,C
6dcc09f7-26a,SCH3,95e879e3,22372,5267d373,132.0,M
6dcc09f7-26a,SCH3,b36a8a51,22374,5267d373,129.0,Y
6dcf55e4-5c1,SCH5,5b1915e0,22375,ca653f37,123.0,E
6dcf55e4-5c1,SCH5,82b013b8,22376,ca653f37,129.0,H
6dd20933-7bb,SCH4,f9910184,22380,12074415,132.0,C
6dd20933-7bb,SCH4,9bb0bb73,22377,12074415,127.0,E
6dd20933-7bb,SCH4,7c132f17,22378,12074415,138.0,H
6dd20933-7bb,SCH4,c32ddb56,22379,12074415,127.0,O
6dd20933-7bb,SCH4,ea05d596,22381,12074415,134.0,R
6dd5d02c-2a9,SCH3,e876b85b,22384,8d4d877f,125.0,C
6dd5d02c-2a9,SCH3,e0ee2a60,22383,8d4d877f,123.0,G
6dd7bacf-ad6,SCH4,13f3c8d8,22385,ef39d90f,125.0,N
6dd7bacf-ad6,SCH4,abfc402a,22387,ef39d90f,135.0,O
6dd7bacf-ad6,SCH4,19c56754,22386,ef39d90f,136.0,T
6dda7fa7-eca,SCH7,ebaff500,22389,4f9dd832,132.0,E
6dda7fa7-eca,SCH7,80b75ac5,22392,4f9dd832,125.0,G
6dda7fa7-eca,SCH7,41284fb8,22393,4f9dd832,131.0,O
6dda7fa7-eca,SCH7,41096ba1,22397,4f9dd832,132.0,R
6dda7fa7-eca,SCH7,8684ff77,22390,4f9dd832,128.0,U
6dda7fa7-eca,SCH7,bfeab20f,22388,4f9dd832,143.0,X
6dda7fa7-eca,SCH7,7ff19b18,22394,4f9dd832,119.0,Y
6ddbe56c-6b5,SCH5,c2d33e80,22398,927b9211,131.0,G
6ddd1c54-0af,SCH2,c0dc4c79,22400,bfe5e85c,135.0,I
6ddd1c54-0af,SCH2,58bf863c,22399,bfe5e85c,128.0,O
6ddd1c54-0af,SCH2,3d46fca4,22401,bfe5e85c,122.0,S
6de301c9-9e9,SCH4,9694ba05,22404,b1b71360,,G
6de301c9-9e9,SCH4,3ea8c5bb,22402,b1b71360,125.0,H
6de301c9-9e9,SCH4,977a2e63,22405,b1b71360,124.0,I
6de301c9-9e9,SCH4,974ff081,22406,b1b71360,129.0,S
6de301c9-9e9,SCH4,29b6f3ad,22403,b1b71360,134.0,U
6de301c9-9e9,SCH4,3eb6d2cb,22411,b1b71360,135.0,X
6de301c9-9e9,SCH4,78258c26,22410,b1b71360,122.0,Y
6de4a46b-b9b,SCH5,054fd2c6,22419,88b85c8e,129.0,G
6de4a46b-b9b,SCH5,85e44ca3,22412,88b85c8e,131.0,H
6de4a46b-b9b,SCH5,06b51eae,22416,88b85c8e,128.0,M
6de4a46b-b9b,SCH5,d3e87f0b,22413,88b85c8e,127.0,N
6de4a46b-b9b,SCH5,e019bdf4,22414,88b85c8e,130.0,S
6de4a46b-b9b,SCH5,f696afc9,22420,88b85c8e,141.0,T
6de4a46b-b9b,SCH5,fcad3915,22415,88b85c8e,128.0,U
6df2166c-e53,SCH5,1654ebaa,22425,ece05ecc,128.0,C
6df2166c-e53,SCH5,2083815c,22426,ece05ecc,124.0,I
6df2166c-e53,SCH5,7142899a,22422,ece05ecc,134.0,N
6df2166c-e53,SCH5,30862a0a,22424,ece05ecc,119.0,S
6df2166c-e53,SCH5,d30340cb,22421,ece05ecc,130.0,T
6df820cf-1b0,SCH5,e2359187,22429,2d040989,127.0,C
6e002894-604,SCH7,25b5fc1f,22431,f0671c8a,127.0,E
6e002894-604,SCH7,6d7589d9,22430,f0671c8a,131.0,I
6e10e5c9-343,SCH1,6436e4ba,22433,9205c515,,H
6e10e5c9-343,SCH1,5240e767,22435,9205c515,131.0,T
6e10e5c9-343,SCH1,35bb8bd9,22432,9205c515,135.0,U
6e10e5c9-343,SCH1,108c9648,22434,9205c515,134.0,Y
6e12c602-066,SCH7,9963e61c,22436,09e6cdf8,134.0,G
6e12c602-066,SCH7,79b2a62a,22441,09e6cdf8,134.0,H
6e12c602-066,SCH7,a7ac89b0,22443,09e6cdf8,129.0,I
6e12c602-066,SCH7,19f2aea2,22437,09e6cdf8,127.0,M
6e12c602-066,SCH7,e9dd310c,22442,09e6cdf8,132.0,N
6e12c602-066,SCH7,4095a381,22438,09e6cdf8,,O
6e12c602-066,SCH7,715d0adb,22439,09e6cdf8,123.0,T
6e12c602-066,SCH7,891aceb4,22444,09e6cdf8,137.0,Y
6e3f49c4-355,SCH1,d5eaaf83,22447,428dc78b,122.0,E
6e3f49c4-355,SCH1,8cae88b7,22446,428dc78b,132.0,I
6e3f49c4-355,SCH1,8e38c307,22448,428dc78b,129.0,N
6e3f49c4-355,SCH1,f7ba2e6f,22445,428dc78b,131.0,U
6e423eb2-2aa,SCH5,a6c2eb0c,22450,3311304d,137.0,#
6e423eb2-2aa,SCH5,adf8140b,22449,3311304d,131.0,N
6e44ad33-e9f,SCH5,468c50ed,22452,51b3770c,123.0,E
6e44ad33-e9f,SCH5,24324219,22451,51b3770c,126.0,G
6e44ad33-e9f,SCH5,eb834007,22455,51b3770c,124.0,M
6e44ad33-e9f,SCH5,c73358a5,22454,51b3770c,127.0,S
6e4a4ea0-311,SCH5,0b6eb53c,22458,82c25bdf,130.0,E
6e4a4ea0-311,SCH5,9e9bb468,22459,82c25bdf,124.0,N
6e4d7e1c-358,SCH3,000a81ea,22467,af109b17,129.0,C
6e4d7e1c-358,SCH3,f1b93658,22462,af109b17,133.0,E
6e4d7e1c-358,SCH3,3a987d04,22466,af109b17,134.0,H
6e4d7e1c-358,SCH3,9fa08448,22460,af109b17,122.0,I
6e4d7e1c-358,SCH3,2acd379e,22461,af109b17,129.0,N
6e4d7e1c-358,SCH3,9c422301,22463,af109b17,137.0,O
6e504ff4-f3a,SCH3,38506847,22471,fabc69d1,126.0,E
6e504ff4-f3a,SCH3,ab941d8f,22470,fabc69d1,125.0,G
6e504ff4-f3a,SCH3,094826c1,22472,fabc69d1,119.0,T
6e52e86a-149,SCH1,a96f0c6b,22475,2838ca32,128.0,H
6e52e86a-149,SCH1,25693516,22473,2838ca32,128.0,M
6e52e86a-149,SCH1,7c2b8254,22474,2838ca32,129.0,U
6e5fc9f2-c8a,SCH7,574856ca,22479,89def3dc,110.0,#
6e5fc9f2-c8a,SCH7,57cb421b,22481,89def3dc,120.0,E
6e5fc9f2-c8a,SCH7,2132c940,22476,89def3dc,140.0,H
6e5fc9f2-c8a,SCH7,4b216e16,22478,89def3dc,133.0,M
6e5fc9f2-c8a,SCH7,d35565c3,22477,89def3dc,122.0,S
6e5fc9f2-c8a,SCH7,b1c640f5,22480,89def3dc,129.0,U
6e61077b-cd3,SCH8,4f441b95,22484,ea179b3f,124.0,E
6e61077b-cd3,SCH8,9838e765,22482,ea179b3f,138.0,G
6e61077b-cd3,SCH8,4f847ee4,22483,ea179b3f,128.0,H
6e649435-8aa,SCH6,f65ea491,22487,1381ade7,125.0,C
6e649435-8aa,SCH6,e7f73ef0,22485,1381ade7,140.0,E
6e649435-8aa,SCH6,d9a05844,22486,1381ade7,125.0,G
6e649435-8aa,SCH6,ea48df6d,22490,1381ade7,139.0,I
6e649435-8aa,SCH6,3108c380,22488,1381ade7,122.0,N
6e649435-8aa,SCH6,f613c409,22489,1381ade7,134.0,S
6e698d19-fca,SCH5,e55ab612,22492,7536fe5e,129.0,M
6e698d19-fca,SCH5,24cbfc5c,22491,7536fe5e,127.0,N
6e6c1e6f-4a3,SCH7,13e450de,22493,33486c26,128.0,C
6e6c1e6f-4a3,SCH7,5407763f,22496,33486c26,136.0,H
6e6c1e6f-4a3,SCH7,fb2528da,22497,33486c26,127.0,I
6e6c1e6f-4a3,SCH7,a1f8b2b2,22494,33486c26,138.0,M
6e6c1e6f-4a3,SCH7,e1ccefbd,22495,33486c26,128.0,S
6e6c1e6f-4a3,SCH7,3556d53e,22498,33486c26,121.0,T
6e724660-21f,SCH1,3de39843,22504,6bdbe435,117.0,C
6e724660-21f,SCH1,3f38c151,22500,6bdbe435,130.0,I
6e724660-21f,SCH1,3ec83ed9,22503,6bdbe435,125.0,N
6e724660-21f,SCH1,266257bf,22505,6bdbe435,132.0,O
6e724660-21f,SCH1,74205827,22502,6bdbe435,128.0,X
6e8454e3-752,SCH6,06c76067,22507,a9b40675,129.0,H
6e8454e3-752,SCH6,a8f612e1,22506,a9b40675,127.0,R
6e9b3f5b-400,SCH8,99023ca8,22513,39aea5ff,134.0,H
6e9b3f5b-400,SCH8,663e1c79,22510,39aea5ff,128.0,I
6e9b3f5b-400,SCH8,7e1c6523,22511,39aea5ff,132.0,N
6e9b3f5b-400,SCH8,f65ee8d7,22508,39aea5ff,132.0,O
6e9b3f5b-400,SCH8,f5aae9ba,22509,39aea5ff,138.0,S
6e9b3f5b-400,SCH8,f0664fbf,22512,39aea5ff,142.0,Y
6ea0177f-f79,SCH3,079e6062,22516,9bd71f8a,143.0,M
6ea0177f-f79,SCH3,f71a0b7f,22515,9bd71f8a,137.0,N
6ea593c6-b1f,SCH3,d277135a,22519,54412aeb,135.0,H
6ea593c6-b1f,SCH3,6c1ab48d,22520,54412aeb,129.0,I
6ea593c6-b1f,SCH3,e458facc,22521,54412aeb,129.0,U
6ea593c6-b1f,SCH3,0ee7a4f0,22518,54412aeb,125.0,X
6ea95919-f42,SCH6,ff64db60,22528,bcfcf663,128.0,C
6ea95919-f42,SCH6,8cb51e22,22525,bcfcf663,139.0,H
6ea95919-f42,SCH6,a59da921,22529,bcfcf663,134.0,I
6ea95919-f42,SCH6,4e2b6209,22523,bcfcf663,134.0,M
6ea95919-f42,SCH6,7f108f17,22522,bcfcf663,123.0,N
6ea95919-f42,SCH6,5e0da774,22524,bcfcf663,136.0,S
6ea95919-f42,SCH6,0937368f,22527,bcfcf663,128.0,X
6eb4d83b-8ec,SCH7,db8f16b2,22532,fda9b4a5,128.0,E
6eb4d83b-8ec,SCH7,68cf68b7,22531,fda9b4a5,131.0,I
6eb4d83b-8ec,SCH7,ebdc7b9e,22530,fda9b4a5,131.0,O
6eb4d83b-8ec,SCH7,1fa842c4,22533,fda9b4a5,133.0,T
6edc7600-ee5,SCH6,2a6592cc,22534,92bbc7c1,127.0,Y
6ede7e37-bfd,SCH1,3f9f0d75,22537,6b9d024b,134.0,C
6ede7e37-bfd,SCH1,cc3f3d5a,22535,6b9d024b,123.0,E
6ede7e37-bfd,SCH1,312ce137,22538,6b9d024b,130.0,H
6ede7e37-bfd,SCH1,e64f6b60,22541,6b9d024b,130.0,I
6ede7e37-bfd,SCH1,844b39a2,22539,6b9d024b,131.0,N
6ede7e37-bfd,SCH1,4677289f,22536,6b9d024b,126.0,O
6ee03210-7de,SCH1,62a47489,22544,4ac4ed51,124.0,C
6ee03210-7de,SCH1,2280ed5e,22548,4ac4ed51,127.0,G
6ee03210-7de,SCH1,c048fbb8,22550,4ac4ed51,132.0,H
6ee03210-7de,SCH1,c6116d2a,22543,4ac4ed51,137.0,I
6ee03210-7de,SCH1,b98b2dd9,22549,4ac4ed51,125.0,N
6ee03210-7de,SCH1,4a2a093a,22546,4ac4ed51,128.0,R
6ee03210-7de,SCH1,5db119bb,22542,4ac4ed51,,Y
6ee1ed66-22d,SCH4,9a6ff5cf,22553,268fef89,136.0,N
6ee1ed66-22d,SCH4,b9bbf5bc,22552,268fef89,129.0,O
6ee261e5-ed6,SCH3,de1bf07b,22557,cef2f167,135.0,C
6ee261e5-ed6,SCH3,665c39fc,22556,cef2f167,126.0,G
6ee261e5-ed6,SCH3,2fae013d,22558,cef2f167,127.0,H
6ee261e5-ed6,SCH3,ede28648,22555,cef2f167,121.0,R
6ee42580-64f,SCH8,ba31b113,22560,c53f7164,135.0,G
6ee42580-64f,SCH8,c768369d,22559,c53f7164,126.0,O
6ee6a58c-a78,SCH8,81e9a190,22564,1104df98,137.0,G
6ee6a58c-a78,SCH8,9e2f3264,22563,1104df98,132.0,R
6eeefbcc-1d2,SCH7,e40a01ef,22565,e6e7fa2e,138.0,C
6eeefbcc-1d2,SCH7,fc2d7da8,22569,e6e7fa2e,136.0,E
6eeefbcc-1d2,SCH7,32a8376f,22566,e6e7fa2e,130.0,G
6eeefbcc-1d2,SCH7,b201ffb6,22567,e6e7fa2e,131.0,H
6eeefbcc-1d2,SCH7,7626184a,22568,e6e7fa2e,128.0,I
