pupilonrolltableid,NativeId,termlysessiondetailsonrolltableid,termlysessiondetailsonrollorderseqcolumn,sourceid,sessions,attendancereason
5dba2208-489,SCH1,7adf44ec,18157,f327360d,122.0,X
5dbcc79e-652,SCH8,a559bd9d,18170,812b8d47,125.0,C
5dbcc79e-652,SCH8,2d73d2cb,18173,812b8d47,128.0,E
5dbcc79e-652,SCH8,bf86956c,18166,812b8d47,118.0,H
5dbcc79e-652,SCH8,0926c6be,18169,812b8d47,141.0,I
5dbcc79e-652,SCH8,9b9898be,18167,812b8d47,132.0,M
5dbcc79e-652,SCH8,482093ae,18168,812b8d47,124.0,N
5dbcc79e-652,SCH8,6d634d19,18165,812b8d47,132.0,U
5dbddbb4-ae0,SCH4,a66bb427,18184,d37cadd4,130.0,E
5dbddbb4-ae0,SCH4,4a2f21dc,18175,d37cadd4,138.0,G
5dbddbb4-ae0,SCH4,cb94047b,18181,d37cadd4,132.0,H
5dbddbb4-ae0,SCH4,9a0319b9,18180,d37cadd4,133.0,I
5dbddbb4-ae0,SCH4,0310def7,18178,d37cadd4,121.0,N
5dbddbb4-ae0,SCH4,db4dc3f4,18177,d37cadd4,125.0,U
5dbddbb4-ae0,SCH4,029a6611,18182,d37cadd4,129.0,X
5dbddbb4-ae0,SCH4,beea347e,18176,d37cadd4,128.0,Y
5dc12161-e42,SCH3,e23cf557,18188,732c2816,135.0,E
5dc12161-e42,SCH3,b40e7240,18192,732c2816,129.0,H
5dc12161-e42,SCH3,3a73d977,18187,732c2816,131.0,I
5dc12161-e42,SCH3,cea5b8b5,18186,732c2816,130.0,N
5dc12161-e42,SCH3,abed1271,18189,732c2816,124.0,O
5dc12161-e42,SCH3,7d9b4f36,18185,732c2816,121.0,X
5dc8d63c-1b6,SCH3,409cc8c6,18194,70e693ba,125.0,C
5dc8d63c-1b6,SCH3,ed7539be,18195,70e693ba,127.0,R
5dd4fb52-0fe,SCH2,ec3db7f0,18197,66ae9584,129.0,M
5dd4fb52-0fe,SCH2,c8321335,18196,66ae9584,135.0,X
5dd4fb52-0fe,SCH2,7739256f,18198,66ae9584,127.0,Y
5dda7bbd-6a3,SCH5,51b79ebf,18202,73c3435a,125.0,C
5dda7bbd-6a3,SCH5,1982cb1e,18204,73c3435a,131.0,E
5dda7bbd-6a3,SCH5,cbf47b5a,18199,73c3435a,142.0,G
5dda7bbd-6a3,SCH5,f138c291,18201,73c3435a,132.0,O
5dda7bbd-6a3,SCH5,48853d47,18206,73c3435a,133.0,S
5dda7bbd-6a3,SCH5,da14a439,18200,73c3435a,124.0,U
5ddf4c76-78a,SCH1,eb2e8e5a,18209,e927d529,127.0,E
5ddf4c76-78a,SCH1,bc3685dc,18208,e927d529,125.0,G
5ddf4c76-78a,SCH1,8a82d45d,18207,e927d529,122.0,H
5ddf4c76-78a,SCH1,888f7b27,18210,e927d529,125.0,O
5de3fe5e-548,SCH8,c367eb2a,18214,a9e17ea6,132.0,E
5de3fe5e-548,SCH8,65151d02,18215,a9e17ea6,125.0,I
5de3fe5e-548,SCH8,7773e4d8,18213,a9e17ea6,129.0,M
5dec43c1-8c1,SCH5,ed538a85,18217,bfd6432e,134.0,C
5dec43c1-8c1,SCH5,68d986d4,18218,bfd6432e,136.0,G
5dec43c1-8c1,SCH5,8fc52aaf,18221,bfd6432e,142.0,H
5dec43c1-8c1,SCH5,d715edef,18220,bfd6432e,136.0,M
5dec43c1-8c1,SCH5,b0eeb91f,18223,bfd6432e,134.0,X
5dec43c1-8c1,SCH5,d7b51b1d,18216,bfd6432e,126.0,Z
5def6454-ede,SCH5,e46710c5,18225,8a4e030f,128.0,T
5dfdf0f2-c17,SCH4,f2d889cd,18228,21ae4a34,133.0,G
5dfdf0f2-c17,SCH4,5cf47dbd,18229,21ae4a34,131.0,H
5dfdf0f2-c17,SCH4,c952fc2c,18227,21ae4a34,130.0,N
5dfdf0f2-c17,SCH4,f031e368,18232,21ae4a34,123.0,R
5dfdf0f2-c17,SCH4,1e603699,18226,21ae4a34,129.0,T
5dfdf0f2-c17,SCH4,0d49d62e,18230,21ae4a34,136.0,X
5e01e2b7-0eb,SCH5,d5e1ff2f,18234,cccc924d,128.0,H
5e0b901b-db7,SCH5,28befb75,18239,9af69b93,131.0,G
5e0b901b-db7,SCH5,92d70b83,18236,9af69b93,132.0,H
5e0b901b-db7,SCH5,195065bb,18240,9af69b93,133.0,I
5e0b901b-db7,SCH5,ac877d20,18242,9af69b93,125.0,M
5e0b901b-db7,SCH5,36451440,18241,9af69b93,133.0,N
5e0b901b-db7,SCH5,3b3577c5,18238,9af69b93,132.0,O
5e0b901b-db7,SCH5,5595069f,18235,9af69b93,124.0,R
5e0fd36c-d14,SCH7,79d10e32,18251,b0ba5b0f,127.0,C
5e0fd36c-d14,SCH7,387aa32b,18249,b0ba5b0f,121.0,H
5e0fd36c-d14,SCH7,349949c7,18245,b0ba5b0f,133.0,O
5e0fd36c-d14,SCH7,57225055,18244,b0ba5b0f,132.0,S
5e0fd36c-d14,SCH7,56c1bb42,18243,b0ba5b0f,131.0,U
5e0fd36c-d14,SCH7,24e3e733,18247,b0ba5b0f,132.0,Z
5e1514e9-3d2,SCH2,64989dd7,18252,b5889523,129.0,#
5e1514e9-3d2,SCH2,9131014f,18254,b5889523,134.0,I
5e1514e9-3d2,SCH2,029bb0bf,18253,b5889523,143.0,U
5e183f12-0ce,SCH1,b1489e33,18255,9cb6cebb,136.0,I
5e183f12-0ce,SCH1,0fd05704,18257,9cb6cebb,135.0,N
5e183f12-0ce,SCH1,7700bac5,18256,9cb6cebb,129.0,S
5e242d0c-07b,SCH3,5d65de22,18259,acc9e974,128.0,C
5e242d0c-07b,SCH3,6a7e09d5,18262,acc9e974,125.0,E
5e242d0c-07b,SCH3,03883039,18264,acc9e974,131.0,I
5e242d0c-07b,SCH3,27ec2c4f,18258,acc9e974,137.0,M
5e242d0c-07b,SCH3,bc301cf2,18260,acc9e974,123.0,S
5e28bbb5-e2b,SCH2,9d4610f7,18265,14c63e19,131.0,C
5e28bbb5-e2b,SCH2,cfd1549a,18266,14c63e19,140.0,G
5e28bbb5-e2b,SCH2,ed8789c4,18270,14c63e19,128.0,I
5e28bbb5-e2b,SCH2,2f650d35,18269,14c63e19,127.0,M
5e28bbb5-e2b,SCH2,e23466c9,18267,14c63e19,132.0,U
5e28bbb5-e2b,SCH2,0de874cc,18268,14c63e19,128.0,X
5e2c9d12-623,SCH2,891e1765,18271,3795b0e0,132.0,E
5e2c9d12-623,SCH2,fb53e928,18272,3795b0e0,132.0,H
5e2c9d12-623,SCH2,4c12b679,18273,3795b0e0,135.0,M
5e2c9d12-623,SCH2,c86b3427,18276,3795b0e0,130.0,S
5e2c9d12-623,SCH2,343b0d17,18274,3795b0e0,127.0,U
5e331b65-019,SCH6,cd9d32e0,18284,a5e44463,139.0,C
5e331b65-019,SCH6,3f97140d,18282,a5e44463,126.0,E
5e331b65-019,SCH6,33de0a60,18288,a5e44463,132.0,H
5e331b65-019,SCH6,3d7c2ac9,18280,a5e44463,136.0,I
5e331b65-019,SCH6,3bac4657,18279,a5e44463,134.0,M
5e331b65-019,SCH6,e383a6cf,18283,a5e44463,129.0,N
5e331b65-019,SCH6,4d57b820,18285,a5e44463,130.0,R
5e33c0f1-f3b,SCH8,2fc33672,18289,c6040a51,136.0,G
5e33c0f1-f3b,SCH8,f9f00ac9,18290,c6040a51,129.0,M
5e33c0f1-f3b,SCH8,61d72406,18293,c6040a51,137.0,N
5e33c0f1-f3b,SCH8,1c0fb4fc,18292,c6040a51,119.0,S
5e33c0f1-f3b,SCH8,ae6302c5,18291,c6040a51,129.0,Z
5e350c86-22d,SCH2,52c81ed3,18299,031de408,130.0,C
5e350c86-22d,SCH2,9554f7f7,18297,031de408,131.0,G
5e350c86-22d,SCH2,67c7dc24,18303,031de408,129.0,H
5e350c86-22d,SCH2,2c5a8de1,18296,031de408,136.0,I
5e350c86-22d,SCH2,f11250ec,18295,031de408,131.0,M
5e350c86-22d,SCH2,dae6cc14,18298,031de408,132.0,O
5e350c86-22d,SCH2,a49b6448,18294,031de408,130.0,U
5e350c86-22d,SCH2,b11af495,18302,031de408,136.0,X
5e350c86-22d,SCH2,6b31385c,18301,031de408,140.0,Z
5e3fc4cb-51f,SCH7,14d94869,18310,47e7e6c0,122.0,C
5e3fc4cb-51f,SCH7,416813ff,18313,47e7e6c0,135.0,E
5e3fc4cb-51f,SCH7,db4bf65e,18304,47e7e6c0,121.0,G
5e3fc4cb-51f,SCH7,55c25211,18305,47e7e6c0,130.0,M
5e3fc4cb-51f,SCH7,211cb00a,18309,47e7e6c0,132.0,N
5e3fc4cb-51f,SCH7,1717e96d,18311,47e7e6c0,130.0,R
5e3fc4cb-51f,SCH7,eddb6669,18307,47e7e6c0,127.0,T
5e3fc4cb-51f,SCH7,7a82b6a8,18312,47e7e6c0,128.0,Y
5e4634b5-fae,SCH7,07ed9f27,18319,4b6c4633,124.0,E
5e4634b5-fae,SCH7,ccbc9504,18321,4b6c4633,127.0,I
5e4634b5-fae,SCH7,f75f330b,18317,4b6c4633,133.0,M
5e4634b5-fae,SCH7,1ffbefc8,18320,4b6c4633,128.0,N
5e4634b5-fae,SCH7,c73c5c46,18316,4b6c4633,128.0,S
5e4634b5-fae,SCH7,af4e6d77,18314,4b6c4633,119.0,U
5e4634b5-fae,SCH7,46d5e18d,18315,4b6c4633,139.0,Y
5e5192a1-502,SCH1,16f114be,18323,7a64c14e,126.0,C
5e5192a1-502,SCH1,49a6825f,18325,7a64c14e,134.0,T
5e5192a1-502,SCH1,792456df,18326,7a64c14e,120.0,U
5e601113-cb9,SCH7,e505e4d3,18331,1851eb6b,121.0,E
5e601113-cb9,SCH7,9731e4f6,18327,1851eb6b,134.0,G
5e601113-cb9,SCH7,dcc67ead,18333,1851eb6b,127.0,H
5e601113-cb9,SCH7,2a75d6fd,18332,1851eb6b,129.0,I
5e601113-cb9,SCH7,3f95ba64,18328,1851eb6b,133.0,M
5e601113-cb9,SCH7,7b605805,18329,1851eb6b,125.0,N
5e601113-cb9,SCH7,ffeda805,18334,1851eb6b,136.0,O
5e601113-cb9,SCH7,60dffe58,18336,1851eb6b,129.0,R
5e619e81-c31,SCH2,f8efefa9,18338,e0e6beea,130.0,E
5e619e81-c31,SCH2,c38309d6,18337,e0e6beea,137.0,G
5e81396e-d8a,SCH1,e2e67c3c,18340,862a0a87,137.0,H
5e81396e-d8a,SCH1,1be64525,18339,862a0a87,,I
5e81396e-d8a,SCH1,0ec376c4,18342,862a0a87,129.0,N
5e86961f-e7c,SCH2,48e8006d,18349,da15d1b3,128.0,#
5e86961f-e7c,SCH2,f42b3b38,18347,da15d1b3,125.0,G
5e86961f-e7c,SCH2,bb003631,18343,da15d1b3,132.0,I
5e86961f-e7c,SCH2,78f23956,18345,da15d1b3,135.0,N
5e86961f-e7c,SCH2,16cb0a41,18346,da15d1b3,135.0,T
5e86961f-e7c,SCH2,cf229645,18350,da15d1b3,128.0,Y
5e874b4b-51e,SCH3,df125b6e,18351,59426d19,127.0,C
5e874b4b-51e,SCH3,99e2cdc4,18353,59426d19,129.0,G
5e874b4b-51e,SCH3,53ed8a7c,18352,59426d19,134.0,S
5e874b4b-51e,SCH3,7bb4169c,18354,59426d19,125.0,U
5e965df7-4a9,SCH6,5dbb4646,18355,054688a5,125.0,C
5e965df7-4a9,SCH6,01f3a2f8,18363,054688a5,130.0,G
5e965df7-4a9,SCH6,b7d738e7,18359,054688a5,139.0,M
5e965df7-4a9,SCH6,a579caa1,18356,054688a5,131.0,O
5e965df7-4a9,SCH6,f790ce98,18357,054688a5,125.0,R
5e965df7-4a9,SCH6,17ff8c38,18358,054688a5,136.0,T
5e965df7-4a9,SCH6,576fc2b7,18360,054688a5,123.0,U
5e9b0399-7ad,SCH7,22677ba9,18365,a79b0daa,123.0,M
5e9b0399-7ad,SCH7,97f330e6,18364,a79b0daa,128.0,R
5e9c2dd6-64c,SCH4,c354298a,18366,38fb51a1,138.0,H
5ea06eb0-88d,SCH1,c742c1e3,18373,6398e27a,135.0,C
5ea06eb0-88d,SCH1,d4395903,18367,6398e27a,135.0,E
5ea06eb0-88d,SCH1,e38bd432,18368,6398e27a,128.0,G
5ea06eb0-88d,SCH1,51ca0e80,18369,6398e27a,138.0,H
5ea06eb0-88d,SCH1,daefc38d,18374,6398e27a,137.0,N
5ea06eb0-88d,SCH1,e2ec6977,18370,6398e27a,124.0,R
5ea80c75-03d,SCH7,aeae1630,18379,11f1db18,133.0,E
5ea80c75-03d,SCH7,05b495be,18376,11f1db18,129.0,M
5ea80c75-03d,SCH7,65f7f07a,18378,11f1db18,132.0,N
5ea80c75-03d,SCH7,483188d1,18381,11f1db18,136.0,Z
5eb08f0d-a4e,SCH3,c42a9932,18383,a988e64f,135.0,G
5eb08f0d-a4e,SCH3,6f36c88f,18382,a988e64f,131.0,O
5eb08f0d-a4e,SCH3,8ce81e7e,18384,a988e64f,122.0,U
5ec12165-d49,SCH1,44b64688,18385,114e95a4,128.0,N
5ec12a8f-365,SCH2,dae9070f,18391,a6dc323d,133.0,G
5ec12a8f-365,SCH2,eaa16468,18387,a6dc323d,132.0,H
5ec12a8f-365,SCH2,d2b43fca,18392,a6dc323d,139.0,I
5ec12a8f-365,SCH2,db319aad,18390,a6dc323d,126.0,N
5ec12a8f-365,SCH2,30b474ea,18393,a6dc323d,133.0,O
5ec12a8f-365,SCH2,ee9567ce,18389,a6dc323d,126.0,T
5ec12a8f-365,SCH2,03310ee5,18386,a6dc323d,137.0,U
5ec6fdb1-0f1,SCH3,2335c72d,18395,9290645b,125.0,N
5ed2056a-b57,SCH2,3ae61600,18399,06387921,137.0,C
5ed2056a-b57,SCH2,ce33dfed,18396,06387921,137.0,G
5ed2056a-b57,SCH2,3f4943d5,18400,06387921,128.0,H
5ed2056a-b57,SCH2,8a4926d0,18404,06387921,134.0,M
5ed2056a-b57,SCH2,77b482eb,18398,06387921,125.0,N
5ed2056a-b57,SCH2,0ddd32b8,18402,06387921,130.0,O
5ed2056a-b57,SCH2,8e5871aa,18403,06387921,130.0,R
5ed2056a-b57,SCH2,3253a969,18397,06387921,134.0,U
5edbbe05-89b,SCH3,84992e60,18405,c4cc9b64,136.0,N
5edbbe05-89b,SCH3,2c286a22,18406,c4cc9b64,121.0,U
5eddedd0-c1f,SCH7,38dc1216,18408,bd4e33d3,130.0,#
5eddedd0-c1f,SCH7,c6d769f6,18410,bd4e33d3,127.0,H
5eddedd0-c1f,SCH7,e5890f79,18409,bd4e33d3,130.0,M
5eddedd0-c1f,SCH7,8a64c070,18407,bd4e33d3,135.0,N
5ef586ab-b17,SCH7,777b7a55,18411,9cad3c50,130.0,H
5ef586ab-b17,SCH7,149326d6,18412,9cad3c50,130.0,Z
5f03af31-632,SCH4,32e92813,18414,d39e1cbe,126.0,E
5f0f414d-cab,SCH2,4e27009a,18417,e0f8f4f5,128.0,C
5f0f414d-cab,SCH2,53179689,18419,e0f8f4f5,120.0,E
5f0f414d-cab,SCH2,488214d0,18415,e0f8f4f5,129.0,I
5f0f414d-cab,SCH2,bd72a8d9,18418,e0f8f4f5,120.0,N
5f0f414d-cab,SCH2,0a382743,18416,e0f8f4f5,144.0,Y
5f16050e-5f0,SCH2,3e9c2fbb,18421,a698dfad,140.0,C
5f16050e-5f0,SCH2,3005a1bb,18423,a698dfad,137.0,I
5f16050e-5f0,SCH2,1713051d,18422,a698dfad,132.0,O
5f16050e-5f0,SCH2,3a7c832f,18424,a698dfad,132.0,R
5f1f15a7-a66,SCH8,ffcb09d9,18426,93fa0ea6,125.0,H
5f1f15a7-a66,SCH8,498456c5,18428,93fa0ea6,132.0,I
5f1f15a7-a66,SCH8,d4896919,18425,93fa0ea6,134.0,M
5f1f15a7-a66,SCH8,63310520,18429,93fa0ea6,137.0,R
5f1f15a7-a66,SCH8,6f323d5a,18427,93fa0ea6,132.0,S
5f1f15a7-a66,SCH8,0ae5359a,18430,93fa0ea6,139.0,T
5f2696f1-484,SCH6,61a31ee6,18434,725207c9,126.0,X
5f2696f1-484,SCH6,b05351be,18433,725207c9,125.0,Y
5f360c53-bf9,SCH3,a7fa35f8,18436,ff3330fa,,H
5f360c53-bf9,SCH3,b27df0f8,18437,ff3330fa,136.0,N
5f3afbac-c6b,SCH4,7318694a,18438,fc452a06,134.0,E
5f3afbac-c6b,SCH4,d3ce76fc,18441,fc452a06,129.0,H
5f414d98-68e,SCH4,e3df6c2a,18449,6ebf7782,137.0,E
5f414d98-68e,SCH4,b14a76e4,18444,6ebf7782,132.0,G
5f414d98-68e,SCH4,8d079f6d,18445,6ebf7782,133.0,H
5f414d98-68e,SCH4,eb3edd65,18443,6ebf7782,127.0,I
5f414d98-68e,SCH4,ac4faccb,18446,6ebf7782,133.0,M
5f414d98-68e,SCH4,50a8cb3f,18448,6ebf7782,125.0,R
5f414d98-68e,SCH4,c4970db2,18442,6ebf7782,129.0,X
5f414d98-68e,SCH4,8126e4f4,18450,6ebf7782,133.0,Z
5f4d04d3-e8b,SCH8,50d541e1,18454,39a2fe2c,127.0,C
5f4d04d3-e8b,SCH8,d8310fec,18452,39a2fe2c,136.0,G
5f4d04d3-e8b,SCH8,7f387abc,18456,39a2fe2c,127.0,I
5f4d04d3-e8b,SCH8,7081c6a8,18455,39a2fe2c,133.0,M
5f4d04d3-e8b,SCH8,f75a1698,18453,39a2fe2c,130.0,U
5f4e13df-33b,SCH1,4fe306c8,18458,02b8c37c,130.0,C
5f4e13df-33b,SCH1,60e89fd6,18457,02b8c37c,129.0,S
5f54b773-fd8,SCH4,41bff10e,18460,07e9a0e0,120.0,G
5f54b773-fd8,SCH4,ab1a8efd,18459,07e9a0e0,131.0,M
5f54b773-fd8,SCH4,89b531c9,18462,07e9a0e0,140.0,N
5f54b773-fd8,SCH4,24597206,18463,07e9a0e0,129.0,R
5f54b773-fd8,SCH4,7632a459,18464,07e9a0e0,129.0,U
5f54b773-fd8,SCH4,d1160d4f,18461,07e9a0e0,131.0,Z
5f5c358e-bf8,SCH1,fc647b5c,18466,67b831ac,125.0,E
5f5c358e-bf8,SCH1,737221c7,18470,67b831ac,126.0,G
5f5c358e-bf8,SCH1,c6c6ff93,18468,67b831ac,132.0,M
5f5c358e-bf8,SCH1,07b5efdd,18471,67b831ac,134.0,N
5f5d3a25-03c,SCH1,9cd674af,18472,6195c863,131.0,Z
5f5da0cc-670,SCH6,ac4eaa5a,18474,11093f1c,127.0,I
5f5da0cc-670,SCH6,2937668e,18473,11093f1c,127.0,M
5f5da0cc-670,SCH6,10df5b88,18478,11093f1c,129.0,N
5f5da0cc-670,SCH6,872a4de0,18475,11093f1c,123.0,S
5f5da0cc-670,SCH6,c4708735,18476,11093f1c,128.0,T
5f5da0cc-670,SCH6,f5dc7396,18477,11093f1c,131.0,Y
5f65b68a-04f,SCH3,ed77e9c6,18479,c4ec0f87,126.0,#
5f65b68a-04f,SCH3,da0ec8d3,18481,c4ec0f87,131.0,E
5f65b68a-04f,SCH3,0b53fdf0,18480,c4ec0f87,133.0,I
5f782e4a-011,SCH1,d301e870,18482,d6c591c8,122.0,O
5f8310b9-037,SCH1,14f4d28c,18484,ae42993c,131.0,C
5f8310b9-037,SCH1,91dab115,18485,ae42993c,134.0,I
5f8310b9-037,SCH1,43dc72d3,18483,ae42993c,125.0,N
5f8310b9-037,SCH1,9186d7ec,18486,ae42993c,118.0,Y
5f90ffb1-097,SCH7,23fba61d,18489,4147d635,128.0,E
5f90ffb1-097,SCH7,7ff0b8ab,18490,4147d635,133.0,H
5f90ffb1-097,SCH7,7c2af6c3,18493,4147d635,135.0,I
5f90ffb1-097,SCH7,1418ed73,18488,4147d635,142.0,M
5f90ffb1-097,SCH7,16dfbeb4,18492,4147d635,135.0,S
5f90ffb1-097,SCH7,977aa563,18491,4147d635,119.0,Y
5f911215-974,SCH1,2d6e9763,18494,12b704c8,137.0,C
5f911215-974,SCH1,9af57301,18497,12b704c8,131.0,H
5f911215-974,SCH1,15763775,18495,12b704c8,128.0,I
5f911215-974,SCH1,c7d43ccd,18496,12b704c8,127.0,Z
5f9336d1-ed1,SCH3,fe0fc578,18506,3a55837d,130.0,C
5f9336d1-ed1,SCH3,d634bdb7,18504,3a55837d,120.0,E
5f9336d1-ed1,SCH3,949072d5,18503,3a55837d,140.0,G
5f9336d1-ed1,SCH3,4cb30015,18501,3a55837d,124.0,H
5f9336d1-ed1,SCH3,ec893b44,18498,3a55837d,136.0,M
5f9336d1-ed1,SCH3,09137699,18507,3a55837d,135.0,N
5f9336d1-ed1,SCH3,a712be24,18499,3a55837d,134.0,O
5f9336d1-ed1,SCH3,1ad26cbf,18500,3a55837d,131.0,Y
5f93efe1-23b,SCH7,66a4c6ee,18508,1db38802,126.0,C
5f93efe1-23b,SCH7,205d9b61,18509,1db38802,131.0,S
5fa3b157-678,SCH7,ba9c3fa4,18510,580c6676,130.0,C
5fa3b157-678,SCH7,34e69138,18516,580c6676,126.0,H
5fa3b157-678,SCH7,6b930197,18515,580c6676,138.0,I
5fa3b157-678,SCH7,bf9ed6a6,18511,580c6676,133.0,M
5fa3b157-678,SCH7,07399c53,18519,580c6676,126.0,S
5fa3b157-678,SCH7,56c1b0aa,18514,580c6676,127.0,T
5fbb35d4-c11,SCH1,ca14648f,18523,8702b8bd,135.0,E
5fbb35d4-c11,SCH1,17fbdaa8,18522,8702b8bd,122.0,G
5fbb35d4-c11,SCH1,6fcc656f,18520,8702b8bd,126.0,I
5fbb35d4-c11,SCH1,c3ea0611,18521,8702b8bd,131.0,N
5fbb35d4-c11,SCH1,3fef295a,18527,8702b8bd,123.0,O
5fbb35d4-c11,SCH1,653eadc7,18524,8702b8bd,124.0,T
5fbccb33-7d6,SCH2,f7356488,18530,c07d6cbf,130.0,C
5fbccb33-7d6,SCH2,45d5671f,18529,c07d6cbf,134.0,H
5fbccb33-7d6,SCH2,a3645e91,18532,c07d6cbf,136.0,I
5fbccb33-7d6,SCH2,0e45a5c5,18531,c07d6cbf,127.0,S
5fcd7d66-b26,SCH1,9e1eeccc,18535,bc5f3d5c,121.0,H
5fcd7d66-b26,SCH1,5c329079,18537,bc5f3d5c,133.0,M
5fcd7d66-b26,SCH1,2b9058f6,18536,bc5f3d5c,135.0,U
5fcd7d66-b26,SCH1,ace76c3a,18534,bc5f3d5c,133.0,X
5fcd7d66-b26,SCH1,e534c1c5,18533,bc5f3d5c,127.0,Z
5fd56f56-9c1,SCH8,d135b890,18541,d25e5406,130.0,C
5fd56f56-9c1,SCH8,49800b96,18542,d25e5406,132.0,G
5fd56f56-9c1,SCH8,73c4ecaf,18544,d25e5406,125.0,H
5fd56f56-9c1,SCH8,9d5d8475,18539,d25e5406,134.0,M
5fd56f56-9c1,SCH8,bedd7ecb,18545,d25e5406,124.0,T
5fd56f56-9c1,SCH8,4f286360,18538,d25e5406,,U
5fddb948-734,SCH6,1ea50236,18549,22c61244,131.0,C
5fddb948-734,SCH6,04adb265,18551,22c61244,128.0,G
5fddb948-734,SCH6,b78da912,18550,22c61244,131.0,H
5fddb948-734,SCH6,6610986f,18547,22c61244,137.0,M
5fddb948-734,SCH6,72bb6dfe,18548,22c61244,135.0,R
5fe4668d-343,SCH6,8c4ae721,18555,c2a7f74c,129.0,C
5fe4668d-343,SCH6,45d441b9,18557,c2a7f74c,130.0,E
5fe4668d-343,SCH6,6ffdeeef,18553,c2a7f74c,139.0,G
5fe4668d-343,SCH6,0eb3fb41,18559,c2a7f74c,134.0,M
5fe4668d-343,SCH6,2799286b,18560,c2a7f74c,130.0,O
5fe4668d-343,SCH6,f7d3a54f,18552,c2a7f74c,122.0,S
5fe4668d-343,SCH6,4e06e497,18558,c2a7f74c,131.0,T
5ff0ef6d-39f,SCH7,25a9d5de,18565,c4155279,133.0,G
5ff0ef6d-39f,SCH7,efd2135b,18562,c4155279,132.0,H
5ff0ef6d-39f,SCH7,b82a5492,18566,c4155279,131.0,O
5ff0ef6d-39f,SCH7,91155a12,18561,c4155279,135.0,R
5ff0ef6d-39f,SCH7,f36cc1ec,18563,c4155279,122.0,S
5ff0ef6d-39f,SCH7,4b775414,18564,c4155279,128.0,T
5ff6abd9-37e,SCH3,a851bd02,18568,2074c482,132.0,C
5ff6abd9-37e,SCH3,8fb5a94b,18570,2074c482,132.0,E
5ff6abd9-37e,SCH3,ee5ba69b,18569,2074c482,136.0,G
5ff6abd9-37e,SCH3,ba4a549e,18572,2074c482,135.0,I
5ff86a99-051,SCH1,34092eb2,18577,b6478a08,128.0,E
5ff86a99-051,SCH1,e2597717,18574,b6478a08,134.0,I
5ff86a99-051,SCH1,52375ac8,18573,b6478a08,128.0,O
5ff86a99-051,SCH1,1127a97e,18576,b6478a08,125.0,R
5ff86a99-051,SCH1,b4c5ec5e,18575,b6478a08,131.0,X
5fff1508-b71,SCH1,6849f8b5,18581,a6c93f9f,134.0,U
5fff1508-b71,SCH1,3ece01af,18579,a6c93f9f,125.0,X
5fff1508-b71,SCH1,711629d8,18580,a6c93f9f,134.0,Y
601116e4-2e4,SCH3,332ff0a2,18584,0f53366e,128.0,C
601116e4-2e4,SCH3,f471aefd,18583,0f53366e,121.0,E
601116e4-2e4,SCH3,c0ca76c4,18589,0f53366e,123.0,H
601116e4-2e4,SCH3,6e5bacfe,18582,0f53366e,130.0,I
601116e4-2e4,SCH3,804b6cd3,18585,0f53366e,141.0,M
601116e4-2e4,SCH3,1b5c1ecb,18586,0f53366e,130.0,N
601116e4-2e4,SCH3,e950f17e,18588,0f53366e,136.0,S
601116e4-2e4,SCH3,bb8c30dd,18587,0f53366e,134.0,X
60332af6-871,SCH4,43b31a26,18592,82fe7bcd,131.0,M
60332af6-871,SCH4,6b336f4d,18593,82fe7bcd,138.0,X
603666e2-c41,SCH3,e8da2642,18594,f801e495,138.0,E
603cec5e-950,SCH8,f53d7cbb,18602,c49b997f,123.0,E
603cec5e-950,SCH8,52d45c04,18600,c49b997f,120.0,G
603cec5e-950,SCH8,2d34eac6,18596,c49b997f,126.0,I
603cec5e-950,SCH8,b6507f8b,18597,c49b997f,121.0,M
603cec5e-950,SCH8,308610a1,18595,c49b997f,126.0,N
603cec5e-950,SCH8,22531c53,18601,c49b997f,131.0,Z
603db85d-e08,SCH3,6676d09b,18605,a19e1e25,124.0,E
603db85d-e08,SCH3,dc8394c0,18604,a19e1e25,129.0,I
603eae6c-925,SCH8,eff116a3,18607,7a6ee17a,125.0,E
603eae6c-925,SCH8,9a747ad7,18608,7a6ee17a,124.0,G
603eae6c-925,SCH8,27d11c1e,18606,7a6ee17a,129.0,H
603eae6c-925,SCH8,a858852a,18610,7a6ee17a,136.0,N
603eae6c-925,SCH8,14bf3bb6,18609,7a6ee17a,129.0,T
603fb6e4-153,SCH5,f71f56b1,18612,2e2e0b0a,134.0,I
603fb6e4-153,SCH5,229d0594,18613,2e2e0b0a,123.0,M
604ab93a-448,SCH1,0088c3f8,18614,815838c8,133.0,G
604ab93a-448,SCH1,46d9b138,18615,815838c8,134.0,T
604ba124-e9a,SCH8,fd8d20de,18616,702bb96f,119.0,E
604ba124-e9a,SCH8,0a4d2b8c,18620,702bb96f,122.0,M
604ba124-e9a,SCH8,1eb95bcd,18619,702bb96f,128.0,N
604ba124-e9a,SCH8,c4b86db5,18618,702bb96f,132.0,Y
604f264a-f88,SCH3,c397c559,18623,4e2a7f29,127.0,G
604f264a-f88,SCH3,a1ee7f88,18624,4e2a7f29,127.0,M
604f264a-f88,SCH3,d83db20e,18622,4e2a7f29,125.0,N
604f264a-f88,SCH3,370dbedc,18625,4e2a7f29,135.0,O
604f264a-f88,SCH3,803f0ad2,18621,4e2a7f29,135.0,Z
6058d36b-ce1,SCH2,2f6a408c,18628,69604517,131.0,E
